Truth,Pred
ě,ě
s,s
t,t
n,n
á,á
n,n
í,í
 , 
a,a
 , 
v,v
ž,ž
d,d
y,y
 , 
s,s
 , 
ř,ř
e,e
m,m
e,e
n,n
e,e
m,m
 , 
v,v
 , 
r,r
u,u
c,c
e,e
",",","
 , 
n,n
a,a
 , 
 ,<DEL>
d,d
n,n
e,e
m,m
 , 
i,i
 , 
n,n
o,o
c,c
í,í
 , 
p,p
o,o
t,t
a,a
h,h
o,o
v,v
a,a
 , 
s,s
v,v
o,o
u,u
 , 
b,b
ř,ř
i,i
t,t
v,v
u,u
",",","
 , 
j,j
e,e
ž,ž
 , 
b,b
y,y
l,l
a,a
 ,<DEL>
 , 
n,n
a,a
d,d
 , 
m,m
í,í
r,r
u,u
 , 
v,v
y,y
b,b
r,r
o,o
u,u
š,š
e,e
n,n
a,a
 , 
z,z
d,d
á,á
l,l
o,o
 , 
s,s
e,e
",",","
 , 
ž,ž
e,e
 , 
b,b
y,y
l,l
 , 
c,c
e,e
l,l
ý,ý
 , 
p,p
o,o
h,h
r,r
o,o
u,u
ž,ž
e,e
n,n
 , 
v,v
 , 
t,t
o,o
t,t
o,o
 , 
z,z
a,a
m,m
ě,ě
s,s
t,t
n,n
á,á
n,n
í,í
",",","
 , 
j,j
e,e
ž,ž
 , 
p,p
o,o
k,k
l,l
 , 
b,b
e,e
z,z
 , 
p,p
o,o
c,c
h,h
y,y
b,b
y,y
 , 
z,z
a,a
 , 
ú,ú
k,k
o,o
l,l
m,m
l,l
č,č
e,e
l,l
.,.
 , 
A,A
l,l
e,e
 , 
p,p
a,a
k,k
 , 
-,=
-,<DEL>
 , 
j,j
a,a
k,k
o,o
 , 
b,b
y,y
 , 
s,s
i,i
 , 
ř,ř
e,e
k,k
l,l
",",","
 , 
ž,ž
e,e
 , 
u,u
p,p
ř,t
í,i
m,m
n,n
o,o
s,s
t,t
í,i
 , 
m,m
ů,ů
ž,ž
e,e
 , 
j,j
e,e
š,š
t,t
ě,ě
 , 
n,n
ě,ě
c,c
o,o
 , 
z,z
í,í
s,s
k,k
a,a
t,t
 , 
-,=
-,<DEL>
 , 
s,s
e,e
 , 
r,r
o,o
z,z
p,n
o,o
v,v
í,í
d,d
a,á
l,l
.,.
 , 
P,P
a,a
r,r
t,t
y,y
z,z
á,á
n,n
i,í
 , 
s,s
e,e
 , 
c,c
h,h
v,v
ě,ě
l,l
i,i
 , 
o,o
d,d
p,p
o,o
r,r
e,e
m,m
.,.
 , 
S,S
o,o
u,u
d,d
 , 
n,n
a,a
d,d
 , 
n,n
í,í
m,m
 , 
v,v
y,y
k,k
o,o
n,n
á,á
m,m
e,e
 , 
z,z
í,i
t,t
r,r
a,a
",",","
 , 
r,r
o,o
z,z
h,h
o,o
d,d
l,l
 , 
S,S
l,l
á,á
v,v
e,e
k,k
.,.
 ,.
R,R
á,á
d,d
 , 
b,b
y,y
c,c
h,h
 , 
h,h
o,o
 , 
p,p
ř,ř
e,e
c,c
e,e
 , 
j,j
e,e
n,n
 , 
d,d
o,o
v,v
e,e
d,d
l,l
 , 
k,k
 , 
m,m
a,a
j,j
o,o
r,r
u,u
 , 
M,M
u,u
r,r
z,z
i,i
n,n
o,o
v,v
i,i
.,.
 , 
A,A
l,l
e,e
 , 
n,n
a,a
 , 
ú,U
s,s
v,v
i,i
t,t
ě,é
 , 
d,d
o,o
b,b
ě,ě
h,h
l,l
a,a
 , 
d,d
o,o
 , 
b,b
u,u
n,n
k,k
r,r
u,u
w,w
h,h
o,o
 , 
l,l
i,i
v,v
e,e
d,d
 , 
i,i
n,n
 , 
i,i
t,t
",",","
 , 
t,t
h,h
e,e
 , 
t,t
w,w
 , 
c,c
o,o
u,u
s,s
i,i
n,n
s,s
 , 
f,f
o,o
u,u
n,n
d,d
 , 
a,a
 , 
t,t
e,e
m,m
p,p
t,t
a,a
t,t
i,i
o,o
n,n
 , 
f,f
r,r
o,o
m,m
 , 
t,t
h,h
i,i
s,s
 , 
p,p
e,e
r,r
i,i
o,o
d,d
 , 
o,o
f,f
 , 
w,w
a,a
l,l
k,k
i,i
n,n
g,g
 , 
t,t
h,h
i,i
t,t
h,h
 , 
a,a
l,l
m,m
o,o
s,s
t,t
 , 
e,e
v,v
e,e
r,r
y,y
 , 
d,d
a,a
y,y
.,:
 , 
T,T
h,h
e,e
 , 
c,c
a,a
l,l
l,l
e,e
d,d
 , 
a,a
t,t
 , 
v,v
a,a
r,r
i,i
o,o
u,u
s,s
 , 
t,t
i,i
m,m
e,e
 , 
o,o
f,f
 , 
t,t
h,h
e,e
 , 
m,m
o,o
r,r
n,n
i,i
n,n
g,g
",",","
 , 
s,s
o,o
m,m
e,e
t,t
 , 
s,s
e,e
p,p
a,a
r,r
a,a
t,t
e,e
l,l
y,y
",",","
 , 
s,s
o,o
m,m
e,e
t,t
i,i
m,m
e,e
z,z
h,h
r,r
o,o
z,z
i,i
l,l
a,a
 , 
s,s
e,e
 , 
t,t
e,e
t,t
i,i
č,č
k,k
a,a
.,.
 , 
K,K
d,d
o,o
 , 
v,v
á,a
s,s
 , 
t,t
a,a
k,k
 , 
z,z
ř,ř
í,í
d,d
i,i
l,l
?,?
 , 
D,D
í,í
v,v
k,k
a,a
 , 
s,s
e,e
 , 
u,u
s,s
m,m
á,á
l,l
a,a
.,.
 , 
J,J
á,á
 , 
s,s
a,a
m,m
a,a
.,.
 , 
A,A
 , 
c,c
o,o
 , 
j,j
s,s
t,t
e,e
 , 
d,d
ě,ě
l,l
a,a
l,l
a,a
?,?
 , 
S,S
k,k
o,o
č,č
i,i
l,l
a,a
 , 
j,j
s,s
e,e
m,m
 , 
z,z
 , 
l,l
e,e
t,t
a,a
d,d
l,l
a,a
",",","
 , 
ř,ř
e,e
k,k
l,l
a,a
 , 
v,v
e,e
s,s
e,e
l,l
e,e
.,.
 , 
T,T
o,o
 , 
b,b
y,y
l,l
o,o
 , 
t,t
o,o
 , 
l,l
e,e
t,t
a,a
d,d
l,l
o,o
",",","
 , 
m,m
a,a
m,m
i,i
!,!
 , 
v,v
p,p
a,a
d,d
l,l
a,a
 , 
j,j
í,í
 , 
d,d
o,o
 , 
ř,ř
e,e
č,č
i,i
 , 
M,M
i,i
l,l
k,k
a,a
.,<DEL>
 , 
H,H
n,n
e,e
d,d
 , 
j,j
s,s
e,e
m,m
 , 
s,s
i,i
 , 
t,t
o,o
 , 
m,m
y,y
s,s
l,l
i,i
l,l
",",","
 , 
p,p
o,o
z,z
n,n
a,a
m,m
e,e
n,n
a,a
l,l
 , 
S,S
l,l
á,á
v,v
e,e
k,k
.,.
 , 
A,A
 , 
b,b
y,y
l,l
a,a
 , 
b,b
y,y
c,c
h,h
 , 
t,t
u,u
 , 
b,b
ý,ý
v,v
a,a
l,l
a,a
 , 
u,u
ž,ž
 , 
d,d
á,á
v,v
n,n
o,o
",",","
f,f
e,e
e,e
l,l
 , 
h,h
e,e
 , 
h,h
a,a
d,d
 , 
b,b
e,e
e,e
n,n
 , 
w,w
r,r
o,o
n,n
g,g
;,;
 , 
h,h
e,e
 , 
h,h
a,a
d,d
 , 
l,l
i,i
b,b
e,e
r,r
a,a
l,l
i,i
t,t
y,y
",",","
 , 
a,a
n,n
d,d
 , 
h,h
e,e
 , 
h,h
a,a
d,d
 , 
t,t
h,h
e,e
 , 
m,m
e,e
a,a
n,n
s,s
 , 
o,o
f,f
 , 
<INS>, 
e,e
x,x
e,e
r,r
c,c
i,i
s,s
i,i
n,n
g,g
 , 
i,i
t,t
;,;
 , 
a,a
n,n
d,d
 , 
t,t
h,h
o,o
u,u
g,g
h,h
 , 
s,s
h,h
e,e
 , 
w,w
o,o
u,u
l,l
d,d
 , 
n,n
o,o
t,t
 , 
p,p
l,l
a,a
c,c
e,e
 , 
h,h
e,e
r,r
s,s
e,e
l,l
f,f
 , 
a,a
s,s
 , 
h,h
i,i
s,s
 , 
p,p
r,r
i,i
n,n
c,c
i,i
p,p
a,a
l,l
 , 
i,I
n,n
d,d
u,u
c,c
e,e
m,m
e,e
n,n
t,t
",",","
 , 
s,s
h,h
e,e
 , 
c,c
o,o
u,u
l,l
d,d
 , 
p,p
e,e
r,r
h,h
a,a
p,p
s,s
 , 
b,b
e,e
l,l
i,l
e,e
v,v
e,e
",",","
 , 
t,t
h,h
a,a
t,t
 , 
r,r
e,e
m,m
a,a
i,i
n,n
i,i
n,n
g,g
 , 
p,p
a,a
r,r
t,t
i,i
a,a
l,l
i,i
t,t
y,y
 , 
f,f
o,o
r,r
g,g
r,r
a,a
t,l
e,e
f,f
u,u
l,l
 , 
o,o
b,b
j,j
e,e
c,c
t,t
.,.
”,”
 , 
“,""""
M,M
r,y
.,<DEL>
 , 
C,C
o,o
l,l
l,l
i,i
n,n
s,s
 , 
a,a
p,p
p,p
e,a
a,a
r,r
s,s
 , 
v,v
e,e
r,r
y,y
<INS>,}
 , 
f,f
o,o
<INS>,i
r,r
t,t
u,u
n,n
a,a
t,i
e,e
 , 
i,i
n,n
 , 
h,h
i,í
s,s
 ,e
c,e
h,h
o,o
i,i
c,e
 , 
o,o
f,f
 , 
a,m
 ,<DEL>
w,w
i,i
f,f
e,e
.,<DEL>
”,”
 , 
“,“
Y,Y
e,e
s,s
",",!
 , 
i,i
n,n
d,d
e,n
e,o
 , 
h,h
i,i
s,s
 , 
f,f
r,r
i,i
e,e
n,n
d,d
s,s
 , 
m,m
a,a
y,v
 , 
w,w
e,e
l,l
l,l
 , 
<INS>, 
r,r
e,e
j,j
o,o
i,i
c,c
e,e
 , 
i,i
n,n
 ,i
h,h
i,i
s,s
 , 
h,h
a,a
v,v
i,i
n,n
g,g
 , 
 , 
w,w
i,i
t,t
h,h
 ,<DEL>
o,o
n,n
e,e
 ,i
o,o
f,l
 , 
t,t
h,h
e,e
 ,:
v,v
e,a
r,r
y,v
 ,i
f,f
 , 
s,s
e,e
n,n
s,s
i,i
b,b
l,l
e,y
 , 
w,w
o,o
m,n
e,a
n,n
 , 
w,w
h,h
o,o
m,m
e,e
 , 
t,t
o,o
 , 
b,b
e,e
 , 
s,s
e,e
l,l
f,f
i,i
s,s
h,h
 , 
a,a
n,n
d,d
 , 
o,o
v,v
e,e
r,r
b,b
e,e
a,a
r,r
i,i
n,n
g,g
",",","
 , 
t,t
o,o
 , 
c,c
a,a
r,r
e,e
 , 
f,f
o,o
r,r
 , 
n,n
o,o
n,n
e,e
 , 
b,b
e,e
y,y
o,o
n,n
d,d
 , 
m,m
y,y
 , 
o,o
w,w
n,n
 , 
f,f
a,a
m,m
i,i
l,l
y,y
 , 
c,G
i,<DEL>
r,r
c,e
l,l
e,e
",",","
 , 
t,t
o,o
 , 
t,t
h,h
i,i
n,n
k,k
 , 
m,m
e,e
a,a
n,n
l,l
y,y
 , 
o,o
f,f
 ,<DEL>
a,a
l,l
l,l
 , 
t,t
h,h
e,e
 , 
r,r
e,e
s,s
t,t
 , 
o,o
f,f
 , 
t,t
h,h
e,e
 , 
<INS>, 
w,w
o,o
r,r
l,l
d,d
",",","
 , 
t,t
o,o
 , 
w,w
i,i
s,s
h,h
 , 
a,a
t,t
 , 
l,l
e,e
a,a
s,s
t,t
 , 
<INS>, 
t,t
o,o
 , 
t,t
h,h
i,i
n,n
k,k
 , 
m,m
e,e
a,a
n,n
l,l
y,y
 , 
o,o
f,f
 , 
t,t
h,h
e,e
i,i
r,r
 , 
s,s
e,e
n,n
s,s
e,e
 , 
a,a
n,n
d,d
 , 
w,w
o,o
r,r
t,t
h,h
 , 
c,c
o,o
m,m
p,p
a,a
r,r
e,e
d,d
 , 
w,w
i,i
t,t
h,h
 , 
m,m
y,y
 , 
o,o
w,w
n,n
.,","
 , 
S,S
u,u
c,c
h,h
 , 
I,I
 ,<DEL>
w,w
a,a
s,s
",",","
 , 
f,f
r,r
o,o
m,m
 , 
e,e
i,i
g,g
h,h
t,t
 , 
t,t
o,o
 , 
e,e
i,i
g,g
h,h
t,t
-,-
a,a
n,n
d,d
-,-
p,p
ř,ř
í,í
k,k
r,r
ý,ý
 , 
k,k
o,o
p,p
e,e
c,c
",",","
 , 
a,a
 , 
d,d
l,l
o,o
u,u
h,h
ý,ý
.,.
 , 
A,A
 , 
p,p
o,o
t,t
o,o
 , 
s,s
<INS>,.
 , 
k,k
o,o
p,p
c,c
e,e
 , 
a,a
ž,ž
 , 
d,d
o,o
 , 
Z,Z
 , 
T,T
o,o
n,n
i,i
k,k
 , 
s,s
e,e
 , 
n,n
e,e
n,n
á,á
p,p
a,a
 , 
v,v
y,y
t,t
r,r
a,a
t,t
i,i
l,l
.,.
 , 
N,N
e,e
j,j
p,p
r,r
 , 
k,k
 , 
d,d
ě,ě
d,d
i,i
n,n
ě,ě
",",","
 , 
p,p
a,a
k,k
 , 
z,z
 , 
d,d
o,o
p,p
r,r
a,a
v,v
a,a
",",","
 , 
p,p
ř,ř
e,e
h,h
o,o
u,u
a,a
 , 
n,n
a,a
 , 
s,s
t,t
r,r
a,a
v,v
u,u
.,.
 , 
I,I
 , 
k,k
 , 
Č,Č
e,e
r,r
m,m
á,á
 , 
z,z
a,a
n,n
e,e
s,s
l,l
i,i
 , 
k,k
u,u
s,s
 , 
m,m
a,a
s,s
a,a
.,.
 , 
B,B
a,a
b,b
i,i
 , 
s,s
 , 
O,O
l,l
i,i
n,n
k,k
o,o
u,u
 , 
v,v
e,e
l,l
m,m
i,i
 , 
č,č
a,a
s,s
t,t
o,o
 , 
<INS>, 
v,v
a,a
ř,ř
i,i
l,l
y,y
 , 
c,c
h,h
l,l
a,a
p,p
c,c
ů,ů
m,m
 , 
o,o
b,b
ě,ě
d,d
<INS>,:
.,“
 , 
O,O
l,l
i,i
n,n
k,k
a,a
 , 
v,v
z,z
a,a
l,l
a,a
 , 
d,d
o,o
 , 
j,j
e,e
d,d
n,n
é,é
 , 
<INS>, 
r,r
u,u
k,k
y,y
 , 
k,k
o,o
n,n
e,e
v,v
 , 
s,s
 , 
p,p
o,o
l,l
é,é
v,v
k,k
o,o
u,u
 , 
d,d
r,r
u,u
h,h
é,é
 , 
t,t
a,a
š,š
k,k
u,u
 , 
s,s
 , 
m,m
a,a
s,s
e,e
m,m
.,.
 , 
k,k
l,l
i,i
d,d
n,n
ě,ě
 , 
-,-
-,-
 , 
j,j
a,a
k,k
o,o
 , 
b,b
y,y
 , 
n,n
e,e
s,s
l,l
a,a
 , 
o,o
b,b
ě,ě
d,d
 , 
d,d
ř,ř
e,e
v,v
o,o
r,r
u,u
b,b
c,c
ů,ů
m,m
.,.
 , 
S,S
l,I
b,b
u,u
d,d
e,e
 , 
p,p
o,o
t,t
o,o
m,m
 , 
p,p
l,l
n,n
i,i
t,t
i,i
 , 
p,p
ř,ř
e,e
v,v
z,z
a,a
t,t
o,o
u,u
 , 
p,p
o,o
v,v
i,i
n,n
n,n
o,o
s,s
 , 
S,S
l,l
o,o
v,v
e,é
m,m
 , 
—,—
 , 
t,t
o,o
 ,<DEL>
j,j
e,e
 , 
z,z
á,a
l,l
 , 
s,s
p,p
o,o
l,l
e,e
č,c
n,n
á,a
",",","
 , 
a,a
r,r
t,t
ě,e
l,l
n,n
í,i
 , 
a,a
 , 
 ,<DEL>
j,j
s,s
o,o
u,u
 , 
t,t
r,r
e,e
s,s
t,t
a,a
n,n
c,c
i,i
 , 
v,v
 , 
t,t
ě,ě
c,c
 , 
v,v
ě,e
c,c
e,e
c,c
h,h
 , 
v,v
e,e
l,l
i,i
c,c
e,e
 , 
p,p
ř,r
í,i
s,s
n,n
i,í
 , 
S,S
u,u
š,s
i,i
l,l
o,o
v,v
 , 
v,v
i,i
d,d
í,i
 , 
k,k
o,o
n,n
e,e
č,c
n,n
 , 
n,n
e,e
n,n
í,i
 , 
v,v
í,i
c,c
e,e
 , 
m,m
o,o
ž,z
n,n
á,a
 , 
s,s
e,e
č,i
í,<DEL>
s,s
t,t
 , 
a,a
 , 
p,p
s,s
á,á
t,t
i,i
.,.
 , 
N,N
a,a
 , 
k,k
t,t
e,e
r,r
é,é
m,m
 , 
j,j
i,i
n,n
é,é
m,m
 , 
m,m
í,i
s,s
t,t
ě,ě
",",","
 , 
k,k
d,d
e,e
 , 
s,s
e,e
 , 
r,r
u,u
s,s
k,k
ý,ý
 , 
l,l
i,i
d,d
 , 
s,s
h,h
r,r
o,o
m,m
a,a
ž,ž
ď,ď
u,u
j,j
e,e
 , 
v,v
e,e
 , 
v,v
e,e
l,l
k,k
ý,ý
c,c
h,h
 , 
m,m
a,a
s,s
s,s
á,á
c,c
h,h
",",","
 , 
m,m
o,o
h,h
l,l
i,i
 , 
b,b
y,y
s,s
t,t
e,e
 , 
o,o
d,d
d,d
ě,ě
l,l
i,i
t,t
i,i
 , 
o,o
d,d
 , 
n,n
ě,ě
h,h
o,o
 , 
z,z
á,á
s,s
t,t
u,u
p,p
 , 
d,d
v,v
o,o
u,u
 , 
s,s
e,e
t,t
 , 
p,p
a,a
d,d
e,e
s,s
á,á
t,t
i,i
 , 
o,o
s,s
o,o
b,b
",",","
 , 
a,a
b,b
y,y
 , 
p,p
o,o
l,l
o,o
v,v
i,i
c,c
e,e
 , 
j,j
i,i
c,c
h,h
 , 
b,b
y,y
l,l
a,a
 , 
g,g
r,r
á,á
m,m
o,o
t,t
n,n
ý,ý
c,c
h,h
?,?
 , 
S,S
l,l
y,y
š,š
e,e
l,l
 , 
j,j
s,s
e,e
m,m
 , 
p,p
o,o
z,z
d,d
ě,ě
j,j
i,i
",",","
 , 
ž,ž
e,e
 , 
k,k
d,d
o,o
s,s
i,i
 , 
p,p
o,o
č,č
a,a
l,l
 , 
z,z
 , 
p,p
o,o
d,d
o,o
b,b
n,n
ý,ý
c,c
h,h
 , 
d,d
á,á
t,t
„,„
I,I
n,n
u,u
",",","
 , 
p,p
r,r
á,á
v,v
ě,ě
 , 
ž,ž
e,e
 , 
 ,<DEL>
„,„
J,J
a,a
k,k
ý,ý
?,?
"""",""""
<INS>,.
 , 
„,„
T,T
a,a
k,k
o,o
v,v
ý,ý
 , 
t,t
a,a
k,k
o,o
v,v
ý,ý
?,?
"""",""""
 , 
„,„
A,A
l,l
e,e
 , 
p,p
 , 
ž,ž
e,e
 , 
t,t
a,a
k,k
o,o
v,v
ý,ý
.,.
"""",""""
 , 
„,„
A,A
l,l
 , 
o,o
b,b
a,a
 , 
u,u
p,p
ř,ř
e,e
l,l
i,i
 , 
o,o
č,č
i,i
 ,<DEL>
 , 
d,d
r,r
u,u
h,h
é,é
h,h
o,o
.,.
 , 
T,T
l,l
u,u
s,s
t,t
ý,ý
 , 
o,o
d,d
p,p
o,o
v,v
ě,ě
ď,ď
 , 
a,a
 , 
s,s
t,t
i,i
s,s
k,k
n,n
ě,ě
k,k
d,d
o,o
 , 
p,p
ř,ř
i,i
j,j
d,d
e,e
 , 
n,n
a,a
 , 
p,p
o,o
m,m
o,o
c,c
.,.
 , 
A,A
l,l
e,e
 , 
n,n
i,i
k,k
d,d
o,o
 , 
m,m
u,u
 , 
n,n
e,e
p,p
o,o
m,m
o,o
h,h
l,l
.,.
 , 
„,„
A,A
n,n
o,o
",",","
 , 
z,z
d,d
v,v
i,i
h,h
n,n
e,e
š,š
",",","
 , 
p,p
o,o
č,č
k,k
á,á
š,š
 , 
s,s
i,i
!,l
 , 
A,A
n,n
i,i
 , 
t,t
y,y
 , 
n,n
e,e
z,z
d,d
v,v
i,i
h,h
n,n
e,e
š,š
",",","
 , 
a,a
n,n
i,i
 , 
d,d
ě,ě
d,d
 , 
t,t
v,v
ů,ů
j,j
",",","
 , 
m,m
e,e
d,d
v,v
ě,ě
d,d
",",","
 , 
k,k
d,d
y,y
b,b
y,y
 , 
p,p
ř,ř
i,i
š,š
e,e
l,l
",",","
 , 
i,i
 , 
t,t
e,e
n,n
 , 
b,b
y,y
 , 
j,j
i,i
 , 
n,n
e,e
z,z
d,d
v,v
i,i
h,h
l,l
",",","
"""",""""
 , 
z,z
a,a
b,b
r,r
u,u
č,č
e,e
l,l
 , 
k,k
d,d
o,o
s,s
i,i
 , 
s,s
k,k
r,r
z,z
e,e
 , 
z,z
u,u
b,b
y,y
.,.
 , 
„,„
T,T
a,a
k,k
 , 
k,k
t,t
e,e
r,r
a,a
k,k
",",","
 , 
b,b
r,r
a,a
š,š
i,i
",",","
 , 
j,j
a,a
k,k
 , 
z,z
a,a
č,č
n,n
e,e
m,m
e,e
?,?
t,t
a,a
k,k
",",","
 , 
j,j
a,a
k,k
o,o
 , 
n,n
a,a
 , 
u,u
l,l
i,i
c,c
i,i
.,<DEL>
 , 
P,P
ř,ř
i,i
p,p
o,o
m,m
e,e
n,n
u,u
 , 
z,z
d,d
e,e
",",","
 , 
ž,ž
e,e
 , 
t,t
r,r
e,e
s,s
t,t
a,a
n,n
c,c
i,i
 , 
j,j
e,e
 , 
v,v
e,e
l,l
m,m
i,i
 , 
<INS>, 
o,o
b,b
t,t
í,i
ž,z
n,n
o,o
 , 
s,s
e,e
 , 
s,s
v,v
l,l
é,é
k,k
a,a
t,t
i,i
",",.
 , 
j,j
e,e
s,s
t,t
l,l
i,i
ž,ž
e,e
 , 
s,s
e,e
 , 
t,t
o,o
m,m
u,u
 , 
d,d
o,o
b,b
ř,ř
e,e
 , 
j,j
e,e
š,š
t,t
ě,ě
 , 
n,n
e,e
p,p
ř,i
i,j
u,u
č,č
i,i
l,l
.,.
 , 
P,P
ř,ř
e,e
d,d
e,e
v,v
š,š
í,í
m,m
 , 
j,j
e,e
s,s
t,t
 , 
z,z
a,a
p,p
o,o
t,t
ř,ř
e,e
b,b
í,í
 , 
u,u
m,m
ě,é
t,t
i,i
 , 
r,r
y,y
c,c
h,h
l,l
e,e
 , 
r,r
o,o
z,z
š,š
n,n
ě,ě
r,r
o,o
v,v
a,a
t,t
i,i
 , 
p,p
o,o
d,d
k,k
l,l
a,a
d,d
k,k
y,y
 , 
z,z
p,p
o,o
d,d
 , 
o,o
k,k
o,o
v,v
ů,ů
.,.
 , 
<INS>,""""
T,T
y,y
t,t
o,o
 , 
p,p
o,o
d,d
k,k
l,l
a,a
d,d
k,k
y,y
 , 
j,j
s,s
o,o
u,u
 , 
z,z
S,S
n,n
a,a
d,d
",",","
 , 
s,s
n,n
a,a
d,d
 , 
j,j
e,e
 , 
n,n
ě,ě
k,k
d,d
o,o
 , 
s,s
p,p
a,a
t,t
ř,ř
i,i
l,l
.,.
 , 
A,A
l,l
e,e
 , 
n,n
a,a
j,j
i,i
s,s
t,t
o,o
 , 
<INS>, 
u,u
n,n
i,i
k,k
l,l
i,i
 , 
p,p
o,o
z,z
o,o
r,r
n,n
o,o
s,s
t,t
i,i
 , 
n,n
ě,ě
m,m
e,e
c,c
k,k
ý,ý
c,c
h,h
 , 
t,t
y,y
r,r
a,a
n,n
ů,ů
",",","
 , 
z,z
p,p
i,i
t,t
ý,ý
c,c
h,h
 , 
v,v
í,í
t,t
ě,ě
z,z
s,s
t,t
v,v
í,í
m,m
 , 
n,n
a,a
d,d
 , 
E,E
v,v
r,r
o,o
p,p
o,o
u,u
.,.
 , 
B,B
y,y
l,l
i,i
 , 
n,n
e,e
n,n
á,á
p,p
a,a
d,d
n,n
í,í
 , 
a,a
 , 
z,z
n,n
a,a
l,l
i,i
 , 
d,d
o,o
b,b
ř,ř
e,e
 , 
s,s
v,v
ů,ů
j,j
 , 
ú,ú
k,k
o,o
l,l
 , 
a,a
 , 
c,c
í,í
l,l
.,.
 , 
P,P
r,r
a,a
ž,ž
a,a
n,n
é,é
 , 
j,j
i,i
m,m
 , 
p,p
o,o
d,d
a,a
l,l
i,i
 , 
p,p
ř,ř
e,e
s,s
n,n
é,é
 , 
z,z
p,p
r,r
á,á
v,v
y,y
 , 
o,o
 , 
H,H
e,e
y,y
d,d
r,r
i,i
c,c
h,h
o,o
v,v
i,i
.,.
 , 
A,A
 , 
2,2
7,7
.,.
 , 
k,k
v,v
ě,ě
t,t
n,n
a,a
 , 
r,r
o,o
k,k
u,u
 , 
1,1
9,9
4,4
2,2
i,i
n,n
f,f
o,o
r,r
m,m
a,a
t,t
i,i
o,o
n,n
?,?
 , 
H,H
e,e
 , 
h,h
a,a
s,s
 , 
g,g
i,i
v,v
e,e
n,n
 , 
i,i
n,n
 , 
a,a
l,l
l,l
 , 
h,h
i,i
s,s
 , 
d,d
e,e
b,b
t,t
s,s
;,:
 , 
I,I
 , 
h,h
o,o
p,p
e,e
 , 
a,a
t,t
 , 
l,l
e,e
a,a
s,s
t,t
 , 
h,h
e,e
 , 
h,h
a,a
s,s
 , 
n,n
o,o
t,t
 , 
d,d
e,e
c,c
e,e
i,i
v,v
e,e
d,d
 , 
u,u
s,s
.,.
 , 
H,H
a,a
g,g
g,g
e,e
r,r
s,s
t,t
o,o
n,n
 , 
h,h
a,a
s,s
 , 
o,o
u,u
r,r
 , 
d,d
i,i
r,r
e,e
c,c
t,t
i,i
o,o
n,n
s,s
",",","
 , 
a,a
n,n
d,d
 , 
a,a
l,l
l,l
 , 
w,w
i,i
l,l
l,l
 , 
b,b
e,e
 , 
c,c
o,o
m,m
p,p
l,l
e,e
t,t
e,e
d,d
 , 
i,i
n,n
 , 
a,a
 , 
w,w
e,e
e,e
k,k
.,.
 , 
T,T
h,h
e,e
y,y
 , 
w,w
i,i
l,l
l,l
 , 
t,t
h,h
e,e
n,n
 , 
j,j
o,o
i,i
n,n
 , 
h,h
i,i
s,s
 , 
r,r
e,e
g,g
i,i
m,m
e,e
n,n
t,t
",",.
 , 
u,u
n,n
l,l
e,e
s,s
s,s
 , 
t,t
h,h
e,e
y,y
 , 
a,a
r,r
e,e
 , 
f,f
i,i
r,r
s,s
t,t
 , 
i,i
n,n
v,v
i,i
t,t
e,e
d,d
 , 
t,t
o,o
 , 
L,L
o,o
n,n
g,g
b,b
o,o
u,u
r,r
n,n
;,:
 , 
a,a
n,n
d,d
 , 
I,I
<INS>, 
<INS>,«
s,s
a,a
m,m
o,o
v,v
o,o
l,l
n,n
é,é
 , 
p,p
r,r
o,o
j,j
e,e
v,v
e,e
n,n
í,í
 , 
o,o
s,s
o,o
b,b
n,n
í,í
 , 
v,v
ů,ů
l,l
e,e
 , 
p,p
o,o
č,č
í,i
t,t
á,á
 , 
s,s
e,e
 , 
t,t
r,r
e,e
s,s
t,t
a,a
n,n
c,c
i,i
 , 
z,z
a,a
 , 
z,z
l,l
o,o
č,č
i,i
n,n
;,:
 , 
a,a
 , 
t,t
u,u
 , 
j,J
e,e
 , 
m,m
u,u
 , 
p,p
a,a
k,k
 , 
p,p
ř,ř
i,i
r,r
o,o
z,z
e,e
n,n
ě,ě
 , 
l,t
h,h
o,o
s,s
t,t
e,e
j,j
n,n
o,o
",",","
 , 
j,j
e,e
-,<DEL>
l,l
i,<DEL>
 , 
o,o
n,n
o,o
 , 
p,p
r,r
o,o
j,j
e,e
v,v
e,e
n,n
í,í
 , 
u,u
ž,ž
 , 
v,v
ě,ě
t,t
š,š
í,í
",",","
 , 
n,n
e,e
b,b
o,o
 , 
m,m
e,e
n,n
š,š
í,í
.,.
 , 
H,H
ý,y
ř,f
i,i
t,t
i,i
-,l
l,l
i,<DEL>
",",","
 , 
t,t
e,e
d,d
y,y
 , 
h,h
y,y
ř,f
i,i
t,t
i,<DEL>
",",","
 , 
a,a
ž,ž
 , 
s,s
e,e
 , 
h,h
o,o
r,r
y,y
 , 
z,z
e,e
l,l
e,e
n,n
a,a
j,j
í,í
",",","
 , 
o,o
d,d
h,h
o,o
d,d
l,l
a,a
t,t
i,H
-,<DEL>
l,l
i,<DEL>
 , 
s,s
e,e
 , 
n,n
a,a
 , 
n,n
ě,ě
c,c
o,o
",",","
 , 
t,l
e,e
d,d
y,y
 , 
s,s
e,e
d,d
e,e
v,v
e,e
l,l
o,o
p,p
e,e
