Truth,Pred
 , 
h,h
e,e
a,a
d,d
 , 
o,o
v,v
e,e
r,r
 , 
t,t
h,h
i,i
s,s
 , 
l,l
e,e
t,t
t,t
e,e
r,r
.,.
 , 
I,I
t,t
 , 
c,c
o,o
n,n
v,v
i,i
n,n
c,c
e,e
d,d
 , 
h,h
e,e
r,r
<INS>, 
<INS>,l
<INS>,o
<INS>,n
<INS>,g
<INS>,;
h,h
a,a
d,d
 , 
b,b
e,e
e,e
n,n
 , 
t,t
h,h
u,u
s,s
 , 
s,s
e,e
l,l
f,f
<INS>, 
-,-
 , 
a,a
t,t
t,t
r,r
a,a
c,c
t,t
e,e
d,d
 , 
b,b
y,y
 , 
t,t
h,h
e,e
 , 
r,r
e,e
s,s
t,t
 , 
o,o
f,f
 , 
h,h
e,e
r,r
 , 
f,f
a,a
m,m
i,i
l,l
y,y
;,;
 , 
a,a
n,n
d,d
 , 
a,a
s,s
 , 
s,s
h,h
e,e
 , 
c,c
o,o
n,n
s,s
i,i
d,d
e,e
r,r
e,e
d,d
 , 
t,t
h,h
a,a
t,t
 , 
J,J
a,a
n,n
e,e
’,<DEL>
s,<DEL>
 , 
d,d
i,i
s,s
a,a
p,p
p,p
o,o
i,i
n,n
t,t
m,m
e,e
n,n
t,t
 , 
h,h
a,a
d,d
",",","
 , 
i,<DEL>
n,<DEL>
 ,<DEL>
f,f
a,a
c,c
t,t
",",","
 , 
b,b
e,e
e,e
n,n
 , 
t,t
h,h
e,e
 , 
w,w
o,o
r,r
k,k
 , 
o,o
f,f
 , 
h,h
e,e
r,r
 , 
n,n
e,e
a,a
r,r
e,e
s,s
t,t
 , 
r,r
e,e
l,l
a,a
t,t
i,i
o,o
n,n
s,s
",",<DEL>
 , 
a,a
n,n
d,d
 , 
r,r
e,e
f,f
l,l
e,e
c,c
t,t
e,e
d,d
 , 
h,h
o,o
w,w
 , 
m,m
a,a
t,t
e,e
r,r
i,i
a,a
l,l
l,l
y,y
 , 
t,t
h,h
e,e
 , 
c,c
r,r
e,e
d,d
i,i
t,t
 , 
o,o
f,f
 , 
b,b
o,o
t,t
h,h
 , 
m,m
u,u
s,s
t,t
 , 
b,b
e,e
 , 
h,h
u,u
r,r
t,t
 , 
b,b
y,y
 , 
s,s
u,u
c,c
h,h
o,o
c,c
c,c
u,u
r,r
r,r
i,i
n,n
g,g
 , 
a,a
t,t
 , 
d,d
i,i
f,f
f,f
e,e
r,r
e,e
n,n
t,t
 , 
t,t
i,i
m,m
e,e
s,s
 , 
b,b
e,e
t,t
w,w
e,e
e,e
n,n
 , 
J,J
a,a
n,n
e,e
 , 
a,a
n,n
d,d
 , 
h,h
e,e
r,r
s,s
e,e
l,l
f,f
",", 
 , 
w,w
h,h
i,i
c,c
h,h
 , 
p,p
r,r
o,o
v,v
e,e
d,d
 , 
t,t
h,h
a,a
t,t
 , 
t,t
h,h
e,e
 , 
f,f
o,o
r,r
m,m
e,e
r,r
 , 
h,h
a,a
d,d
",",","
 , 
f,f
r,r
o,o
m,m
 , 
h,h
e,e
r,r
 , 
h,h
e,e
a,a
r,r
t,t
",",<DEL>
 , 
g,g
i,i
v,v
e,e
n,n
 , 
u,u
p,p
 , 
t,t
h,h
e,e
 , 
a,a
c,c
q,q
u,u
a,a
i,i
n,n
t,t
a,a
n,n
c,c
e,e
.,<DEL>
 , 
M,<DEL>
r,<DEL>
s,<DEL>
.,<DEL>
 ,<DEL>
G,G
a,a
r,r
d,d
i,i
n,n
e,e
r,r
 , 
t,t
h,h
e,e
n,n
 , 
r,r
a,a
l,l
l,l
i,i
e,e
d,d
 , 
h,h
e,e
r,r
 , 
n,n
i,i
e,e
c,c
e,e
 , 
o,o
n,n
 , 
W,W
i,i
c,c
k,k
h,h
a,a
m,m
’,'
s,s
 , 
d,d
e,e
s,s
e,e
r,r
t,t
i,i
o,o
n,n
",",","
 , 
a,a
n,n
d,d
 , 
c,c
o,o
m,m
p,p
l,l
i,i
m,m
e,e
n,n
t,t
e,e
d,d
 , 
h,h
e,e
r,r
 , 
o,o
n,n
<INS>, 
<INS>,M
<INS>,r
<INS>,s
<INS>,.
f,f
o,o
r,r
g,g
o,o
t,t
t,t
e,e
n,n
 , 
t,<DEL>
o,<DEL>
 ,<DEL>
f,f
e,e
e,e
l,l
 , 
t,t
h,h
a,a
t,t
 , 
t,t
h,h
e,e
 , 
m,m
a,a
r,n
r,r
i,i
a,a
g,g
e,e
 , 
o,o
f,f
 ,<DEL>
h,h
e,e
r,r
 , 
s,s
i,i
s,s
t,t
e,e
r,r
 , 
m,m
u,u
s,s
t,t
 , 
b,b
r,r
i,i
n,n
g,g
 , 
t,t
h,h
e,e
m,m
 , 
m,m
o,o
r,r
e,e
 , 
f,f
r,r
e,e
q,q
u,u
e,e
n,n
t,t
l,l
y,y
 , 
t,t
o,o
g,g
e,e
t,t
h,h
e,e
r,r
.,<DEL>
 , 
A,A
n,n
d,d
 , 
h,h
e,e
r,r
 , 
n,n
e,e
i,i
g,g
h,h
b,b
o,o
u,u
r,r
s,s
 , 
a,a
t,t
 , 
L,L
u,u
c,c
a,a
s,s
 , 
L,L
o,o
d,d
g,g
e,e
",",;
 , 
t,t
h,h
e,e
r,r
e,e
f,f
o,o
r,r
e,e
",",<DEL>
 , 
(,(
f,f
o,o
r,r
 , 
t,t
h,h
r,r
o,o
u,u
g,g
h,h
 , 
t,t
h,h
e,e
i,i
r,r
 , 
c,c
o,o
m,m
m,m
u,u
n,n
i,i
c,c
a,a
t,t
i,i
o,o
n,n
 , 
w,w
i,i
t,t
h,h
 , 
t,t
h,h
e,e
 , 
C,C
o,o
l,l
l,l
i,i
n,n
s,s
e,e
s,s
",",<DEL>
 , 
t,t
h,h
e,e
 , 
r,r
e,e
p,p
o,o
r,r
t,t
",",","
 , 
s,s
h,h
e,e
 , 
c,c
o,o
n,n
c,c
l,l
u,u
d,d
e,e
d,d
",",","
 , 
h,h
a,a
d,d
w,W
i,i
t,t
h,h
 , 
t,t
h,h
e,e
 , 
s,s
t,t
r,r
a,a
n,n
g,g
e,e
r,r
’,<DEL>
s,<DEL>
 , 
a,a
i,f
r,<DEL>
",",","
 , 
a,a
l,l
l,l
 , 
w,w
o,o
n,n
d,d
e,e
r,r
e,e
d,d
 , 
w,w
h,h
o,o
 , 
h,h
e,e
 , 
c,c
o,o
u,u
l,l
d,d
 , 
b,<DEL>
e,<DEL>
;,<DEL>
 ,<DEL>
a,a
n,n
d,d
 , 
K,<DEL>
i,<DEL>
t,<DEL>
t,<DEL>
y,<DEL>
 ,<DEL>
a,a
n,n
d,d
 , 
L,L
y,y
d,d
i,i
a,a
",",<DEL>
 , 
d,d
e,e
t,t
e,e
r,r
m,<DEL>
i,i
n,n
e,e
d,d
 , 
i,i
f,f
 , 
p,p
o,o
s,s
s,s
i,i
b,b
l,l
e,e
 , 
t,t
o,o
 , 
f,f
i,i
n,n
d,d
 , 
o,o
u,u
t,t
",",","
 , 
l,l
e,e
d,d
 , 
t,t
h,h
e,e
 , 
w,w
a,a
y,y
 , 
a,a
c,c
r,r
o,o
s,s
s,s
 , 
t,t
h,h
e,e
 , 
s,s
t,t
r,<DEL>
e,e
e,e
t,t
",",","
 , 
u,u
n,n
d,d
e,e
r,r
 , 
p,p
r,r
e,e
t,t
e,e
n,n
c,c
e,e
 , 
o,o
f,f
 , 
w,w
a,a
n,n
t,t
i,i
n,n
g,g
 , 
s,s
o,o
m,m
e,e
t,t
h,h
i,i
n,n
g,g
 , 
i,1
n,n
 , 
a,a
n,n
 , 
o,o
p,p
p,p
o,o
s,s
i,i
t,t
e,e
 , 
s,s
h,h
o,o
p,p
",",-
 , 
a,a
n,n
d,d
 , 
f,f
o,o
r,r
t,t
u,u
n,n
a,a
t,t
e,e
l,l
y,y
 , 
h,h
a,a
d,d
 , 
j,j
u,u
s,s
t,t
 , 
g,g
a,a
i,i
n,n
e,e
d,d
 , 
t,t
h,h
e,e
 , 
p,p
a,a
v,r
e,e
m,m
e,e
n,n
t,t
",",","
<INS>, 
<INS>,K
<INS>,i
<INS>,t
<INS>,t
<INS>,y
h,h
i,i
s,s
 , 
f,f
r,r
i,i
e,e
n,n
d,d
.,<DEL>
 , 
E,E
l,l
i,i
z,z
a,a
b,b
e,e
t,t
h,h
 , 
p,p
a,a
r,r
t,t
i,i
c,c
u,u
l,l
a,a
r,r
l,l
y,y
",",;
 , 
w,w
h,h
o,o
 , 
k,k
n,n
e,e
w,w
 , 
t,t
h,h
a,a
t,t
 , 
h,h
e,e
r,r
 , 
m,m
o,o
t,t
h,h
e,e
r,r
 , 
o,o
w,w
e,e
d,d
 , 
t,t
o,o
 , 
t,t
h,h
e,e
 , 
l,l
a,a
t,t
t,t
e,e
r,r
 , 
t,t
h,h
e,e
 , 
p,p
r,r
e,e
s,s
e,e
r,r
v,<DEL>
a,a
t,t
i,i
o,o
n,n
 , 
o,o
f,f
 ,<DEL>
h,h
e,e
r,r
 , 
f,f
a,a
v,r
o,o
u,u
r,r
i,i
t,t
e,e
 , 
d,d
a,a
u,u
g,g
h,h
t,t
e,e
r,r
 , 
f,f
r,r
o,o
m,n
 , 
i,i
r,r
r,r
e,e
m,m
e,e
d,d
i,i
a,a
b,b
l,l
e,e
 , 
i,i
n,n
f,f
a,a
m,m
y,y
",",;
 , 
w,I
a,a
s,s
 , 
h,h
u,u
r,r
t,t
 , 
a,a
n,n
d,d
 , 
d,d
i,i
s,s
t,t
r,r
e,e
s,s
s,s
e,e
d,d
 , 
t,t
o,o
 , 
a,<DEL>
 ,<DEL>
m,m
o,o
s,s
t,t
 , 
p,p
a,a
i,i
n,n
f,f
u,u
l,l
 , 
d,d
e,e
g,g
r,r
e,e
e,e
 , 
b,b
y,y
 , 
a,'
 ,<DEL>
d,d
i,i
s,s
t,t
i,i
n,n
c,c
t,t
i,i
o,o
n,n
 , 
s,s
o,0
 ,<DEL>
i,<DEL>
l,<DEL>
l,<DEL>
a,<DEL>
 ,<DEL>
o,o
d,d
e,e
b,b
í,í
r,r
a,a
l,l
 , 
j,j
s,s
e,e
m,m
 , 
s,s
e,e
 , 
d,d
o,o
 , 
d,d
r,r
u,u
h,h
é,é
h,h
o,o
 , 
m,m
ě,ě
s,s
t,t
a,a
",",","
 , 
p,p
o,o
d,d
a,a
ř,i
i,i
l,l
o,o
 , 
s,<DEL>
e,<DEL>
 ,<DEL>
m,m
n,n
ě,ě
 , 
b,b
ý,ý
t,t
i,i
 , 
u,u
 , 
n,n
í,í
 , 
n,n
á,á
v,v
š,š
t,t
ě,ě
v,v
o,o
u,u
 , 
a,<DEL>
 ,<DEL>
s,s
e,e
z,z
n,n
á,á
m,m
i,i
t,t
i,i
 , 
s,s
e,e
 , 
s,<DEL>
 ,<DEL>
n,n
í,í
 ,<DEL>
o,o
s,s
o,o
b,b
n,n
ě,ě
.,.
 , 
B,B
y,y
d,d
l,l
e,e
l,l
a,a
 , 
k,k
d,d
e,e
s,s
i,i
 , 
n,n
a,a
 , 
p,p
ř,ř
e,e
d,d
m,m
ě,ě
s,s
t,t
í,í
 , 
u,u
 , 
j,j
e,e
d,d
n,n
o,o
h,h
o,o
 , 
z,z
e,e
 , 
s,s
v,v
ý,ý
c,c
h,h
 , 
b,b
l,l
í,í
z,z
k,k
ý,ý
c,c
h,h
 , 
p,p
ř,ŕ
í,í
b,b
u,u
z,z
n,n
ý,ý
c,c
h,h
<INS>, 
.,.
 , 
N,N
e,e
b,b
y,y
l,l
a,a
 , 
a,a
n,n
i,i
 , 
s,s
t,t
a,a
r,r
á,á
",",<DEL>
 , 
a,a
n,n
i,i
 , 
m,m
l,l
a,a
d,d
á,á
",",","
 , 
n,n
e,e
 , 
h,h
e,e
z,z
k,k
á,á
",",","
 , 
a,a
l,l
e,e
 , 
t,t
a,a
k,k
é,é
 , 
n,n
e,e
ž,ž
e,e
 , 
s,s
e,e
 , 
n,n
e,e
r,r
m,m
o,o
u,u
t,t
i,i
l,l
 , 
k,k
d,d
y,y
ž,ž
 , 
M,M
.,.
.,<DEL>
.,<DEL>
 , 
p,p
o,o
z,z
d,d
ě,ě
j,j
i,i
 , 
z,z
v,v
ě,ě
d,d
ě,ě
l,l
 , 
o,<DEL>
 ,<DEL>
j,j
e,e
h,h
o,o
 , 
p,p
a,a
d,d
o,o
u,u
š,š
s,s
t,t
v,v
í,í
",",","
 , 
n,n
ý,ý
b,b
r,r
ž,ž
 , 
r,r
á,á
d,d
 , 
s,s
e,e
 , 
s,5
 , 
n,n
í,í
m,m
 , 
s,s
e,e
t,t
k,k
á,á
v,v
a,a
l,l
 , 
a,<DEL>
 ,<DEL>
p,p
o,o
s,s
m,m
ě,ě
š,š
n,n
ě,ě
 , 
s,s
e,e
 , 
m,m
u,u
 , 
d,d
í,í
v,v
a,a
l,l
 , 
d,d
o,o
 , 
o,o
č,č
í,í
<INS>, 
.,.
 , 
T,T
o,o
 , 
m,m
u,u
 , 
p,p
a,a
t,t
r,r
n,n
é,é
 , 
p,p
ů,ů
s,s
o,o
b,b
i,i
l,l
o,o
 , 
p,p
o,o
t,t
ě,ě
š,š
e,e
n,n
í,í
.,.
 , 
S,S
á,á
m,m
 , 
M,M
.,.
.,_
.,<DEL>
 , 
m,m
n,n
e,e
 , 
n,n
ě,ě
k,k
o,o
l,l
i,i
k,k
r,r
á,á
t,t
e,e
 , 
n,n
a,a
 , 
t,t
o,o
 , 
u,u
p,p
o,o
z,z
o,o
r,r
ň,ň
o,o
v,v
a,a
l,l
<INS>, 
.,_
 , 
T,T
o,o
t,t
o,o
 , 
p,p
o,o
d,d
l,l
é,é
 , 
s,s
t,t
v,v
o,o
ř,ř
e,e
n,n
í,í
 , 
u,u
p,p
r,r
c,c
h,h
l,l
o,o
 , 
p,p
o,o
t,t
o,o
m,m
 ,<DEL>
s,<DEL>
 , 
j,j
e,e
d,d
n,n
í,í
m,m
 , 
t,t
r,r
e,e
s,s
t,t
a,a
n,n
c,c
e,e
m,m
d,d
c,c
e,e
r,r
u,u
.,.
 , 
A,A
c,c
h,h
 , 
t,t
a,a
k,k
",",<DEL>
 , 
d,d
o,o
b,b
ř,ř
e,e
.,<DEL>
 , 
P,P
o,o
k,k
r,r
a,a
č,č
u,u
j,j
t,t
e,e
!,!
 , 
N,N
a,a
m,m
í,í
ř,ř
i,i
l,l
i,i
 , 
n,n
a,a
 , 
n,n
á,á
s,s
 , 
-,<DEL>
-,<DEL>
 ,<DEL>
Č,Č
í,í
m,m
?,?
 , 
A,A
u,u
t,t
o,o
m,m
a,a
t,t
e,e
m,m
!,!
 , 
M,M
ě,ě
l,l
i,i
 , 
a,a
u,u
t,t
o,o
m,m
a,a
t,t
?,?
 , 
A,A
 , 
k,k
o,o
l,l
i,i
k,k
!,!
 , 
J,J
á,á
 , 
j,j
s,s
e,e
m,m
 , 
j,j
i,i
c,c
h,h
 , 
s,s
a,a
m,m
a,a
 , 
n,n
a,a
p,p
o,o
č,č
í,í
t,t
a,a
l,l
a,a
 , 
p,p
ě,ě
t,t
!,!
 , 
A,A
 ,<DEL>
k,k
o,o
l,l
i,i
k,k
 , 
b,b
y,y
l,l
o,o
 , 
p,p
a,a
r,r
t,t
y,y
z,z
á,á
n,n
ů,ů
?,?
 , 
U,U
 ,<DEL>
p,p
o,o
s,s
t,t
e,e
l,l
e,e
 , 
j,j
i,i
c,c
h,h
 , 
b,b
y,y
l,l
o,o
 , 
p,p
ě,ě
t,t
.,.
 , 
T,T
e,e
d,d
y,y
 , 
k,k
a,a
ž,ž
d,d
ý,ý
 , 
m,m
ě,ě
l,l
 , 
a,a
u,u
t,t
o,o
m,m
a,a
t,t
?,?
 , 
K,K
a,a
ž,ž
d,d
ý,ý
!,!
 , 
p,p
o,o
t,t
v,v
r,r
d,d
i,i
l,l
a,a
 , 
r,r
o,o
z,z
h,h
o,o
d,d
n,n
ě,ě
 , 
t,t
e,e
t,t
i,i
č,c
k,k
a,a
.,.
j,j
s,s
e,e
m,m
 , 
m,m
u,u
 , 
p,p
o,o
 , 
M,M
i,i
t,t
r,r
i,i
j,j
o,o
v,v
i,i
 , 
B,B
y,y
k,k
o,o
v,v
u,u
",",","
 , 
ž,ž
e,e
 , 
h,h
o,o
 , 
z,z
o,o
s,s
t,t
u,u
d,d
í,í
m,m
 , 
n,n
y,y
n,n
í,í
 , 
n,n
a,a
 , 
c,c
e,e
l,l
ý,ý
 , 
s,s
v,v
ě,ě
t,t
",",<DEL>
 , 
a,<DEL>
 ,<DEL>
d,d
o,o
 , 
s,s
a,a
m,m
e,e
 , 
s,s
v,v
a,a
d,d
b,b
y,y
",",","
 , 
b,b
r,r
a,a
c,c
h,h
u,u
 , 
m,m
i,i
l,l
ý,ý
<INS>, 
",",","
 , 
j,j
s,s
e,e
m,m
 , 
n,n
e,e
v,v
y,y
c,c
h,h
á,á
z,z
e,e
l,l
 , 
z,z
 , 
o,o
p,p
i,i
c,c
e,e
<INS>, 
.,_
 , 
T,T
e,e
p,p
r,r
v,v
e,e
 , 
p,p
ř,ř
e,e
d,d
 , 
s,s
v,v
a,a
d,d
b,b
o,o
u,u
 , 
j,j
s,s
e,e
m,m
 , 
v,v
y,y
s,s
t,t
ř,ř
í,í
z,z
l,l
i,i
v,v
ě,ě
l,l
.,.
"""",<DEL>
 , 
„,<DEL>
K,K
d,d
y,y
ž,ž
 , 
n,n
á,á
s,s
 , 
p,p
ř,ř
i,i
v,v
e,e
z,z
l,l
i,i
 , 
o,o
d,d
 , 
o,o
d,d
d,d
a,a
v,v
e,e
k,k
",",r
 , 
p,p
o,o
s,s
a,a
d,d
i,i
l,l
i,i
 , 
n,n
á,á
s,s
 ,<DEL>
a,<DEL>
 , 
M,M
i,i
t,t
r,r
o,o
f,f
á,á
n,n
 , 
Š,Š
t,t
ě,ě
p,p
a,a
n,n
o,o
v,v
i,i
č,č
",",","
 , 
t,t
o,o
t,t
i,i
ž,ž
 , 
u,u
j,j
e,e
c,c
a,a
b,b
y,y
 , 
z,z
k,k
o,o
u,u
m,m
a,a
l,l
 , 
p,p
o,o
v,v
a,a
h,h
u,u
 , 
r,r
u,u
s,s
k,k
é,é
h,h
o,o
 , 
l,l
i,i
d,d
u,u
",",","
 , 
a,a
 , 
k,k
d,d
y,y
ž,ž
 , 
s,s
v,v
e,e
d,d
l,l
 , 
ú,ú
č,č
t,t
y,y
 , 
s,s
v,v
é,é
h,h
o,o
 , 
z,z
k,k
o,o
u,u
m,m
á,á
n,n
í,í
",",","
 , 
t,t
u,u
 , 
p,p
ř,ř
i,i
š,š
e,e
l,l
 , 
k,k
 , 
p,p
ř,ř
e,e
s,s
v,v
ě,ě
d,d
č,č
e,e
n,n
í,í
",",;
 , 
ž,ž
e,e
 , 
„,","
n,n
e,e
 , 
m,m
n,n
o,o
h,h
é,é
m,m
u,u
 , 
m,m
o,o
h,h
o,o
u,u
 , 
n,n
a,a
u,u
č,č
i,i
t,t
i,i
 , 
l,l
i,i
d,d
 , 
n,n
a,a
š,š
i,i
 , 
m,m
u,u
d,d
r,r
c,c
i,i
",",","
 , 
s,s
p,p
í,í
š,š
e,e
 , 
s,s
a,a
m,m
i,i
 , 
s,s
e,e
 , 
m,m
u,u
s,s
í,í
 , 
<INS>,i
j,j
e,e
š,š
t,t
ě,ě
 , 
u,u
 , 
n,n
ě,ě
h,h
o,o
 , 
p,p
o,o
u,u
č,č
i,i
t,t
i,i
"""",""""
., 
 , 
2,2
.,.
 , 
b,b
ř,ř
e,e
z,z
n,n
a,a
 , 
1,<DEL>
8,<DEL>
5,<DEL>
4,<DEL>
 ,<DEL>
u,u
p,p
l,l
y,y
n,n
u,u
l,l
a,a
 , 
č,č
t,t
y,y
ř,ř
l,l
e,e
t,t
á,á
 , 
l,l
h,h
ů,ů
t,t
a,a
<INS>, 
<INS>,1
<INS>,8
<INS>,5
<INS>,4
t,t
ě,ě
ž,ž
c,c
e,e
",",","
 , 
d,d
l,l
o,o
u,u
h,h
o,o
 , 
u,u
m,m
í,í
r,r
a,a
l,l
",",","
 , 
n,n
ě,ě
k,k
o,o
l,l
i,i
k,k
 , 
h,h
o,o
d,d
i,i
n,n
 , 
p,p
o,o
 , 
s,s
o,o
b,b
ě,ě
<INS>, 
.,.
 , 
 ,Z
z,<DEL>
 , 
r,r
á,á
n,n
a,a
 , 
o,o
č,č
i,i
 , 
j,j
e,e
h,h
o,o
 , 
p,p
ř,ř
e,e
s,s
t,t
a,a
l,l
y,y
 , 
p,p
o,o
z,z
n,n
á,á
v,v
a,a
t,t
i,i
 , 
o,o
s,s
o,o
b,b
y,y
",",;
 , 
j,j
e,e
ž,ž
 , 
k,k
 , 
n,n
ě,ě
m,m
u,u
 , 
p,p
ř,ř
i,i
s,s
t,t
u,u
p,p
o,o
v,v
a,a
l,l
y,y
.,.
 , 
C,C
h,h
t,t
 , 
m,m
u,u
 , 
n,n
ě,ě
j,j
a,a
k,k
 , 
u,u
l,l
e,e
v,v
i,i
t,t
i,i
",",","
 , 
v,v
i,i
d,d
ě,ě
l,l
i,i
 , 
ž,ž
e,e
 , 
j,j
e,e
 , 
m,m
u,u
 , 
v,v
e,e
l,l
i,i
c,c
e,e
 , 
t,t
ě,ě
ž,ž
k,k
o,o
;,;
r,r
ů,ů
z,z
n,n
ý,ý
c,c
h,h
 , 
v,v
y,y
k,k
o,o
n,n
a,a
v,v
a,a
t,t
e,e
l,l
 , 
t,t
ě,ě
c,c
h,h
t,t
o,o
 , 
z,z
a,a
j,j
í,í
m,m
a,a
v,v
ý,ý
c,c
h,h
 , 
p,p
o,o
v,v
i,i
n,n
n,n
o,o
s,s
t,t
í,í
 , 
v,v
l,l
a,a
s,s
t,t
n,n
ě,ě
 , 
 ,<DEL>
ž,ž
e,e
 , 
p,p
ř,ř
e,e
s,s
t,t
ě,ě
h,h
o,o
v,v
a,a
v,v
 , 
s,s
e,e
 , 
d,<DEL>
 ,<DEL>
n,n
e,e
m,m
o,o
c,c
n,n
i,i
c,c
e,e
",",","
 , 
o,o
b,b
d,d
r,r
ž,ž
e,e
l,l
 , 
 ,<DEL>
t,t
e,e
h,h
d,d
á,á
ž,ž
 , 
t,t
e,e
p,p
r,r
v,v
e,e
 , 
p,p
r,r
v,v
n,n
í,í
 , 
n,n
á,á
z,z
o,o
r,r
n,n
é,é
 , 
p,p
o,o
n,n
ě,ě
t,t
í,í
 , 
o,V
 ,<DEL>
v,<DEL>
š,š
 , 
t,t
ě,ě
c,c
h,h
 , 
z,z
á,á
l,l
e,e
ž,ž
i,i
t,t
o,o
s,s
t,t
e,e
c,c
h,h
.,<DEL>
 , 
t,t
é,é
 , 
d,<DEL>
o,<DEL>
b,<DEL>
y,<DEL>
 ,<DEL>
v,v
ě,ě
d,d
ě,ě
l,l
 , 
j,j
s,s
e,e
m,m
<INS>, 
<INS>,d
<INS>,o
<INS>,b
<INS>,y
p,p
r,r
a,a
v,v
d,d
i,i
v,v
o,o
s,s
t,t
i,i
 , 
š,š
k,k
o,o
l,l
n,n
í,i
k,k
o,o
v,v
ý,ý
c,c
 , 
s,<DEL>
l,l
o,o
v,v
.,<DEL>
 , 
V,V
ž,ž
d,d
y,y
ť,ť
 , 
t,r
o,c
 , 
b,b
y,y
l,l
 , 
s,s
t,t
a,a
r,r
 , 
n,n
e,e
m,m
l,l
u,u
v,v
a,a
 , 
-,<DEL>
-,<DEL>
 ,<DEL>
a,<DEL>
 ,<DEL>
k,k
d,d
y,y
ž,ž
 , 
n,n
ě,ě
c,c
o,o
<INS>,c
 , 
ř,f
e,e
k,k
l,l
",",","
 , 
m,m
o,o
h,h
l,l
o,o
 , 
s,s
e,e
 , 
n,n
a,a
 , 
t,c
o,c
m,M
 , 
s,s
t,t
a,a
v,v
ě,ě
t,t
.,<DEL>
 , 
P,P
ů,ů
l,l
 , 
h,h
o,o
d,d
i,i
n,n
y,y
 , 
b,b
y,y
l,l
o,o
 , 
j,J
a,a
s,s
n,n
o,o
 , 
v,<DEL>
e,<DEL>
 ,<DEL>
s,s
b,b
o,o
r,r
o,o
v,v
n,n
ě,ě
",",<DEL>
 , 
v,r
 ,<DEL>
ř,<DEL>
e,e
d,d
i,i
t,c
e,e
l,l
n,n
ě,ě
 , 
a,<DEL>
 ,<DEL>
v,v
e,e
 , 
v,v
š,Š
e,e
c,c
h,h
 , 
t,c
ř,ř
í,í
d,d
á,á
c,c
h,h
.,.
 , 
P,P
ů,ů
l,l
 , 
h,h
o,o
d,d
i,i
n,n
y,y
 , 
n,n
e,e
z,z
a,a
p,p
o,o
m,n
e,e
n,n
u,u
t,t
e,e
l,l
n,n
é,é
h,h
o,o
 , 
j,J
a,a
s,s
u,u
 , 
u,u
p,p
r,r
o,o
s,s
t,t
ř,r
e,e
d,d
 , 
h,h
r,r
o,o
z,z
i,i
v,v
é,é
 , 
t,c
m,m
y,y
<INS>, 
",",","
h,h
e,e
r,r
s,s
e,e
l,l
f,f
 , 
s,s
o,o
 , 
m,m
u,u
c,c
h,h
 , 
a,a
n,n
 , 
i,i
n,n
t,t
r,r
u,u
d,d
e,e
r,r
 , 
a,a
s,s
 , 
s,s
h,h
e,e
 , 
b,b
e,e
l,l
i,i
e,e
v,v
e,e
d,d
 , 
s,s
h,h
e,e
 , 
w,w
a,a
s,s
 , 
c,c
o,o
n,n
s,s
i,i
d,d
e,e
r,r
e,e
d,d
 , 
b,b
y,y
 , 
t,t
h,h
e,e
 , 
o,o
t,t
h,h
e,e
r,r
s,s
.,<DEL>
 , 
S,S
h,h
e,e
 , 
h,h
a,a
d,d
 , 
v,v
e,e
r,r
y,y
 , 
l,l
i,i
t,t
t,t
l,l
e,e
 , 
n,n
o,o
t,t
i,i
c,c
e,e
 , 
f,f
r,r
o,o
m,m
 , 
a,a
n,n
y,y
 , 
b,b
u,u
t,t
 , 
h,h
i,i
m,m
.,<DEL>
 , 
M,M
i,i
s,s
s,s
 , 
B,B
i,i
n,n
g,g
l,l
e,e
y,y
 , 
w,w
a,a
s,s
 , 
e,e
n,n
g,g
r,r
o,o
s,s
s,s
e,e
d,d
 , 
b,b
y,y
 , 
M,M
r,r
.,.
 , 
D,D
a,a
r,r
c,c
y,y
",",","
 , 
h,h
e,e
r,r
 , 
s,s
i,i
s,s
t,t
e,e
r,r
 , 
s,s
c,c
a,a
r,r
c,c
e,e
l,l
y,y
 , 
l,l
e,e
s,s
s,s
 , 
s,5
o,0
;,;
 , 
a,a
n,<DEL>
d,<DEL>
 ,<DEL>
a,<DEL>
s,s
 , 
f,f
o,o
r,r
 , 
M,M
r,r
.,.
 , 
H,H
u,u
r,r
s,s
t,t
",",<DEL>
 , 
b,b
y,y
 , 
w,w
h,h
o,o
m,m
 , 
E,E
l,l
i,i
z,z
a,a
b,b
e,e
t,t
h,h
 , 
s,s
a,a
t,t
",",;
 , 
h,h
e,e
<INS>, 
<INS>,a
<INS>,n
<INS>,d
j,j
e,e
h,h
o,o
 , 
s,s
l,l
o,o
v,v
a,a
 , 
J,J
e,e
n,n
d,d
a,a
.,<DEL>
 , 
 ,<DEL>
p,p
r,r
o,o
č,č
?,?
 , 
r,r
o,o
z,z
p,p
l,l
a,a
k,k
a,a
l,l
a,a
 , 
s,s
 , 
O,O
l,l
i,i
n,n
k,k
a,a
.,.
 , 
P,P
r,r
o,o
t,t
o,o
ž,ž
e,e
 , 
O,O
s,s
 , 
j,j
e,e
 , 
t,t
á,á
b,b
o,o
r,r
 , 
s,s
m,m
r,r
t,t
i,i
.,.
 , 
K,K
d,d
 , 
d,d
o,o
 , 
O,O
s,s
v,v
ě,ě
t,t
i,i
m,m
i,i
<INS>, 
",",","
 , 
n,n
a,a
d,d
 , 
t,t
 , 
d,d
ě,ě
l,l
á,á
 , 
k,k
ř,ř
í,í
ž,ž
.,.
 , 
A,A
 , 
