Truth,Pred
.,.
 , 
T,T
o,o
ž,ž
 , 
j,j
a,a
k,k
 , 
j,j
e,e
 , 
t,t
o,o
 , 
s,s
 , 
t,t
e,e
b,b
o,o
u,u
:,:
 , 
H,H
o,o
r,r
á,á
k,k
 , 
n,n
e,e
b,b
o,o
 , 
K,K
l,l
i,i
n,n
o,o
v,v
s,s
k,k
ý,ý
?,?
 , 
D,D
o,o
p,p
a,a
d,d
e,e
n,n
 , 
n,n
i,i
č,č
e,e
m,m
a,a
 , 
m,m
l,l
č,č
e,e
l,l
.,.
 , 
P,P
r,r
o,o
h,h
l,l
e,e
m,m
a,a
s,s
o,o
",",","
 , 
r,r
y,y
b,b
u,u
",",","
 , 
n,n
e,e
b,b
o,o
 , 
s,s
i,i
 , 
o,o
b,b
j,j
e,e
d,d
n,n
a,a
l,l
 , 
s,s
i,i
b,b
i,i
ř,ř
s,s
k,k
é,é
 , 
p,p
e,e
l,l
m,m
e,e
n,n
i,i
;,;
 , 
n,n
a,a
j,j
e,e
d,d
l,l
 , 
s,s
e,e
 , 
j,j
a,a
k,k
 , 
v,v
ů,ů
l,l
",",","
 , 
s,s
k,k
o,o
r,r
o,o
 , 
v,v
ž,ž
d,d
y,y
 , 
s,s
á,á
m,m
;,;
 , 
z,z
ř,ř
í,í
d,d
k,k
a,a
 , 
k,k
d,d
o,o
 , 
p,p
o,o
z,z
v,v
a,a
l,l
 , 
s,s
o,o
u,u
d,d
r,r
u,u
h,h
y,y
",",","
 , 
a,a
b,b
y,y
 , 
s,s
 , 
n,n
í,í
m,m
 , 
p,p
o,o
o,o
b,b
ě,ě
d,d
v,v
a,a
l,l
i,i
.,.
 , 
P,P
a,a
k,k
 , 
s,s
e,e
G,G
a,a
r,r
d,d
i,i
n,n
e,e
r,r
’,’
s,s
 , 
h,h
o,o
u,u
s,s
e,e
",",","
 , 
 , 
t,t
h,h
e,e
y,y
 , 
w,w
e,e
r,r
e,e
 , 
t,t
o,o
 , 
r,r
e,e
m,m
a,a
 , 
d,d
a,a
y,y
s,s
.,.
 , 
J,J
a,a
n,n
e,e
 , 
l,l
o,o
o,o
k,k
e,e
d,d
 , 
 , 
a,a
n,n
d,d
 , 
E,E
l,l
i,i
z,z
a,a
b,b
e,e
t,t
h,h
 , 
h,h
a,a
d,d
 , 
 ,<DEL>
o,o
p,p
p,p
o,o
r,r
t,t
u,u
n,n
i,i
t,t
y,y
 , 
o,o
f,f
 , 
s,s
t,t
u,u
 , 
h,h
e,e
r,r
 , 
s,s
p,p
i,i
r,r
i,i
t,t
s,s
",",","
 , 
a,a
m,m
i,i
d,d
s,s
t,t
 ,<DEL>
 , 
v,v
a,a
r,r
i,i
o,o
u,u
s,s
 , 
e,e
n,n
g,g
a,a
g,g
e,e
m,m
e,e
b,b
e,e
l,l
i,i
e,e
v,v
e,e
d,d
 , 
h,h
i,i
m,m
 , 
q,g
u,u
i,i
t,t
e,e
 , 
e,e
 , 
t,t
o,o
 , 
s,s
u,u
c,c
h,h
 , 
a,a
s,s
s,s
u,u
r,r
a,a
n,n
c,c
e,e
;,;
 , 
b,b
 , 
s,s
h,h
e,e
 , 
s,s
a,a
t,t
 , 
d,d
o,o
w,w
n,n
",",","
 , 
r,r
e,e
s,s
o,o
l,l
v,v
 , 
w,w
i,i
t,t
h,h
i,i
n,n
 , 
h,h
e,e
r,r
s,s
e,e
l,l
f,f
 , 
t,t
o,o
 , 
d,d
r,r
a,a
 , 
l,l
i,i
m,m
i,i
t,t
s,s
 , 
i,i
n,n
 , 
f,f
u,u
t,t
u,u
r,r
e,e
 , 
t,t
o,o
 , 
t,t
h,h
 , 
i,i
m,m
p,p
u,u
d,d
e,e
n,n
c,c
e,e
 , 
o,o
f,f
 , 
a,a
n,n
 , 
i,i
m,m
<INS>, 
 , 
m,m
a,a
n,n
.,.
 , 
S,S
h,h
e,e
 , 
b,b
l,l
u,u
s,s
h,h
e,e
d,d
",",","
 , 
a,a
T,t
o,o
b,b
o,o
l,l
s,s
k,k
a,a
",",","
 , 
o,o
d,d
k,k
u,u
d,d
ž,ž
 , 
b,b
y,y
l,l
i,i
 , 
d,d
o,o
 , 
O,O
m,m
s,s
k,k
a,a
 , 
d,d
o,o
p,p
r,r
a,a
v,v
e,e
n,n
i,í
 , 
p,p
ě,ě
š,š
k,k
y,ý
.,<DEL>
 , 
P,P
ř,ř
e,e
d,d
 , 
o,o
d,d
c,c
h,h
o,o
d,d
e,e
m,m
 , 
z,z
 , 
T,T
o,o
b,b
o,o
l,l
s,s
k,k
a,a
 , 
n,n
a,a
v,v
š,š
t,t
í,í
v,v
i,i
l,l
y,<DEL>
 , 
j,j
e,e
 , 
v,v
 , 
ž,ž
a,a
l,l
á,á
ř,ř
i,i
 , 
<INS>, 
ž,Ž
e,e
n,n
y,y
 , 
d,d
e,e
k,k
a,a
b,b
r,r
i,i
s,s
t,t
ů,ů
v,v
",",","
 , 
<INS>, 
ž,ž
i,i
j,j
í,í
c,c
í,í
c,c
h,h
 , 
v,v
<INS>,.
 , 
T,T
o,o
b,b
o,o
l,l
s,s
k,k
u,u
",",","
 , 
a,a
 , 
<INS>, 
s,s
i,i
c,c
e,e
 , 
M,M
u,u
r,r
a,a
v,v
j,j
e,e
v,v
á,á
",",","
 , 
A,A
n,n
n,n
e,e
n,n
k,k
o,o
v,v
á,á
 , 
s,s
 , 
d,d
c,c
e,e
r,r
o,o
u,u
 , 
a,a
 , 
<INS>,|
F, 
o,o
n,n
v,v
i,i
z,z
i,i
n,n
a,a
",",","
 , 
v,v
y,ý
č,č
a,a
s,s
t,t
o,o
v,v
a,a
l,l
y,y
 , 
n,n
a,a
š,š
e,e
 , 
p,p
o,o
l,l
i,i
t,t
i,i
c,c
k,k
é,é
 , 
z,z
l,l
o,o
č,č
i,i
n,n
c,c
e,e
 , 
a,a
s,s
u,u
r,r
p,p
r,r
i,i
s,s
e,e
d,d
 , 
t,t
o,o
 , 
f,f
i,i
n,n
d,d
 , 
t,t
h,h
a,a
t,t
 , 
h,h
e,e
 , 
m,m
e,e
d,d
i,i
t,t
a,a
t,t
e,e
d,d
 , 
a,a
 , 
q,q
u,u
i,i
c,c
k,k
 , 
r,r
e,e
t,t
u,u
r,r
n,n
.,.
 , 
M,M
r,r
s,s
.,.
 , 
B,B
e,e
n,n
n,n
e,e
t,t
 , 
w,w
i,i
s,s
h,h
e,e
d,d
 , 
t,t
o,o
 , 
u,u
n,n
d,d
e,e
r,r
s,s
t,t
a,a
n,n
d,d
 , 
b,b
y,y
 , 
i,i
t,t
 , 
t,t
h,h
a,a
t,t
 , 
h,h
e,e
 , 
t,t
h,h
o,o
u,u
g,g
h,h
t,t
 , 
o,o
f,f
 , 
p,p
a,a
y,y
i,i
n,n
g,g
 , 
h,h
i,i
s,s
 , 
a,a
d,d
d,d
r,r
e,e
s,s
s,s
e,e
s,s
 , 
t,t
o,o
 , 
o,o
n,n
e,e
 , 
o,o
f,f
 , 
h,h
e,e
r,r
 , 
y,y
o,o
u,u
n,n
g,g
e,e
r,r
 , 
g,g
i,i
r,r
l,l
s,s
",",","
 , 
a,a
n,n
d,d
 , 
M,M
a,a
r,r
y,y
 , 
m,m
i,i
g,g
h,h
t,t
 , 
h,h
a,a
v,v
e,e
 , 
b,b
e,e
e,e
n,n
 , 
p,p
r,r
e,e
v,v
a,a
i,i
l,l
e,e
d,d
 , 
o,o
n,n
 , 
t,t
o,o
 , 
a,a
c,c
c,c
e,e
p,p
t,t
 , 
h,h
i,i
m,m
.,.
 , 
S,S
h,h
e,e
 , 
r,r
a,a
t,t
e,e
d,d
 , 
h,h
i,i
s,s
 , 
a,a
b,b
i,i
l,l
i,i
t,t
i,i
e,e
s,s
 , 
m,m
u,u
c,c
h,h
t,t
h,h
i,i
n,n
k,k
 , 
y,y
o,o
u,u
 , 
s,s
a,a
i,i
d,d
",",","
 , 
i,i
n,n
 , 
t,t
h,h
e,e
 , 
c,c
l,l
o,o
s,s
e,e
s,s
t,t
 , 
m,m
a,a
n,n
n,n
e,e
r,r
.,.
”,”
 , 
“,“
W,W
e,e
 , 
w,w
e,e
 , 
b,b
o,o
r,r
n,n
 , 
i,i
n,n
 , 
t,t
h,h
e,e
 , 
s,s
a,a
m,m
e,e
 , 
p,p
a,a
r,r
i,i
s,s
h,h
",",","
 , 
w,w
i,i
t,t
h,h
i,i
n,n
 , 
t,t
h,h
e,e
 , 
s,s
a,a
m,m
e,e
 , 
p,p
a,a
r,r
k,k
;,;
 , 
t,t
h,h
e,e
 , 
<INS>, 
g,g
r,r
e,e
a,a
t,t
e,e
s,s
t,t
 , 
p,p
a,a
r,r
t,t
 , 
o,o
f,f
 , 
o,o
u,u
r,r
 , 
<INS>, 
y,y
o,o
u,u
t,t
h,h
 , 
w,w
a,a
s,s
 , 
p,p
a,a
s,s
s,s
e,e
d,d
<INS>, 
 , 
t,t
o,o
g,g
e,e
t,t
h,h
e,e
r,r
:,:
 , 
i,i
n,n
m,m
a,a
t,t
e,e
s,s
 , 
o,o
f,f
 , 
t,t
h,h
e,e
 , 
s,s
a,a
m,m
e,e
 , 
h,h
o,o
u,u
s,s
e,e
",",","
 , 
s,s
h,h
a,a
r,r
i,i
n,n
g,g
 , 
t,t
h,h
e,e
 , 
s,s
a,a
m,m
e,e
 , 
a,a
m,m
u,u
s,s
e,e
m,m
e,e
n,n
t,t
s,s
",",","
 , 
o,o
b,b
j,j
e,e
t,t
h,h
a,a
t,t
 , 
y,y
o,o
u,u
 , 
d,d
o,o
 , 
n,n
o,o
t,t
 , 
d,d
e,e
p,p
e,e
n,n
d,d
 , 
o,o
 , 
h,h
e,e
r,r
 , 
s,s
e,e
r,r
v,v
i,i
n,n
g,g
 , 
y,y
o,o
u,u
.,.
”,""""
 , 
M,M
r,r
s,s
.,.
 , 
B,B
e,e
n,n
n,n
e,e
t,t
 , 
d,d
e,e
i,i
g,g
n,n
e,e
d,d
 , 
n,n
o,o
t,t
 , 
t,t
o,o
 , 
<INS>, 
m,m
a,a
k,k
e,e
 , 
a,a
n,n
y,y
 , 
r,r
e,e
p,p
l,l
y,y
;,;
 , 
b,b
u,u
t,t
",",","
 , 
u,u
n,n
a,a
b,b
l,l
e,e
 , 
t,t
o,o
 , 
c,c
o,o
n,n
t,t
a,a
i,i
n,n
 , 
h,h
e,e
r,r
s,s
e,e
l,l
f,f
",",","
 , 
b,b
e,e
g,g
a,a
n,n
 , 
s,s
c,c
o,o
l,l
d,d
i,i
n,n
g,g
 , 
o,o
n,n
e,e
 , 
o,o
f,f
 ,<DEL>
h,h
e,e
r,r
 , 
d,d
a,a
u,u
g,g
h,h
t,t
e,e
r,r
s,s
.,.
 , 
“,“
D,D
o,o
n,n
’,'
t,t
 , 
k,k
e,e
e,e
p,p
 , 
c,c
o,o
u,u
g,g
h,h
i,i
n,n
g,g
 , 
s,s
o,o
",",","
 , 
K,K
i,i
t,t
t,t
y,y
",",","
 , 
f,f
o,o
r,r
 , 
h,h
e,e
a,a
v,v
e,e
n,n
’,’
s,s
 , 
s,s
a,a
k,k
e,e
!,!
y,y
o,o
u,u
",",","
 , 
t,t
o,o
 , 
k,k
e,e
e,e
p,p
 , 
m,m
y,y
 , 
e,e
n,n
g,g
a,a
g,g
e,e
m,m
e,e
n,n
t,t
;,","
 , 
a,a
n,n
d,d
",",","
 , 
w,w
h,h
e,e
n,n
 , 
y,y
o,o
u,u
r,r
 , 
s,s
i,i
s,s
t,t
e,e
r,r
 , 
i,i
s,s
 , 
r,r
e,e
c,c
o,o
v,v
e,e
r,r
e,e
d,d
",",","
 , 
y,y
o,o
u,u
 , 
s,s
h,h
a,a
l,l
l,l
",",","
 , 
i,i
f,f
 , 
y,y
o,o
u,u
 , 
p,p
l,l
e,e
a,a
s,s
e,e
",",","
 , 
n,n
a,a
m,m
e,e
 , 
t,t
h,h
e,e
 , 
v,v
e,e
r,r
y,y
 , 
d,d
a,a
y,y
 , 
o,o
f,f
 , 
t,t
h,h
e,e
 , 
b,b
a,a
l,l
l,l
.,.
 , 
B,B
u,u
t,t
 , 
y,y
o,o
u,u
 , 
w,w
o,o
u,u
l,l
d,d
 , 
n,n
o,o
t,t
 , 
w,w
i,i
s,s
h,h
 , 
t,t
o,o
 , 
b,b
e,e
 , 
d,d
a,a
n,n
c,c
i,i
n,n
g,g
 , 
w,w
h,h
i,i
l,l
e,e
 , 
s,s
h,h
e,e
 , 
i,i
s,s
 , 
i,i
l,l
l,l
?,?
”,”
 , 
L,L
y,y
d,d
i,i
a,a
 , 
d,d
e,e
c,c
l,l
a,a
r,r
e,e
d,d
 , 
h,h
e,e
r,r
s,s
e,e
l,l
f,f
 , 
s,s
a,a
t,t
i,i
s,s
f,f
i,i
e,e
d,d
.,.
 , 
“,“
O,O
h,h
 , 
y,y
e,e
s,s
-,<DEL>
-,-
i,i
t,t
S,S
h,h
e,e
 , 
o,o
p,p
e,e
n,n
e,e
d,d
 , 
t,t
h,h
e,e
 , 
d,d
o,o
o,o
r,r
",",","
 , 
a,a
n,n
d,d
 , 
m,m
e,e
t,t
 , 
M,M
a,a
r,r
i,i
a,a
 , 
i,i
n,n
 , 
t,t
h,h
e,e
 , 
l,l
a,a
n,n
d,d
i,i
n,n
g,g
-,-
 , 
p,p
l,l
a,a
c,c
e,e
",",","
 , 
w,w
h,h
o,o
",",","
 , 
b,b
r,r
e,e
a,a
t,t
h,h
l,l
e,e
s,s
s,s
 , 
w,w
i,i
t,t
h,h
 , 
a,a
g,g
i,i
t,t
a,a
t,t
i,i
o,o
n,n
",",","
 , 
c,c
r,r
i,i
e,e
d,d
 , 
o,o
u,u
t,t
",",<DEL>
-,-
-,-
 , 
“,“
I,I
n,n
 , 
C,C
o,o
n,n
v,v
e,e
r,r
s,s
a,a
t,t
i,i
o,o
n,n
 , 
w,w
i,i
t,t
h,h
 , 
t,t
h,h
e,e
 , 
l,l
a,a
d,d
i,i
e,e
s,s
”,""""
 , 
“,“
O,O
h,h
",",","
 , 
m,m
y,y
 , 
d,d
e,e
a,a
r,r
 , 
E,E
l,l
i,i
z,z
a,a
!,!
 , 
p,p
r,r
a,a
y,y
 , 
m,m
a,a
k,k
e,e
 , 
h,h
a,a
s,s
t,t
e,e
 , 
a,a
n,n
d,d
 , 
c,c
o,o
m,m
e,e
 , 
i,i
n,n
t,t
o,o
 , 
t,t
h,h
e,e
 , 
d,d
i,i
n,n
i,i
n,n
g,g
-,-
r,r
o,o
o,o
m,m
",",","
 , 
f,f
o,o
r,r
 , 
t,t
h,h
e,e
r,r
e,e
 , 
i,i
s,s
 , 
s,s
u,u
c,c
h,h
 , 
a,a
 , 
s,s
i,i
g,g
h,h
t,t
 , 
t,t
o,o
 , 
b,b
e,e
 , 
s,s
e,e
e,e
n,n
!,!
v,v
á,á
ž,ž
i,i
l,l
i,i
.,.
 , 
O,O
n,n
 , 
o,o
b,b
e,e
š,š
e,e
l,l
 , 
v,v
š,š
e,e
c,c
h,h
n,n
 , 
k,k
a,a
s,s
á,á
r,r
n,n
y,y
",",","
 , 
j,j
s,s
a,a
 , 
p,p
r,r
o,o
v,v
á,á
z,z
e,e
n,n
 , 
m,m
a,a
j,j
o,o
r,r
e,e
m,m
",",","
 , 
v,v
š,š
e,e
m,m
 , 
p,p
ř,ř
á,á
l,l
 , 
v,v
e,e
s,s
e,e
l,l
ý,ý
c,c
h,h
 , 
s,s
v,v
á,á
t,t
k,k
ů,ů
",",","
 , 
z,z
a,a
š,š
e,e
l,l
 , 
d,d
 , 
k,k
u,u
c,c
h,h
y,y
n,n
ě,ě
 , 
a,a
 , 
o,o
k,k
u,u
s,s
i,i
l,l
 , 
t,t
r,r
e,e
s,s
t,t
n,n
í,í
c,c
k,k
ý,ý
c,c
h,h
 , 
š,š
č,č
í,í
.,.
 , 
Š,Š
č,č
i,i
 , 
s,s
e,e
 , 
z,z
n,n
a,a
m,m
e,e
n,n
i,i
t,t
ě,ě
 , 
p,p
o,o
d,d
a,a
ř,ř
i,i
l,l
y,y
;,;
 , 
b,b
y,y
l,l
 , 
v,v
y,y
d,d
á,á
n,n
o,o
 , 
v,v
 , 
t,t
a,a
k,k
 , 
z,z
n,n
a,a
m,m
e,e
n,n
i,i
t,t
ý,ý
 , 
d,d
e,e
n,n
 , 
s,s
k,k
o,o
r,r
o,o
 , 
p,p
o,o
 , 
l,l
i,i
b,b
ř,ř
e,e
 , 
m,m
a,a
s,s
a,a
t,t
h,h
a,a
n,n
 , 
w,w
e,e
 , 
h,h
a,a
d,d
;,:
 , 
a,a
n,n
d,d
 , 
t,t
h,h
e,e
 , 
c,c
o,o
n,n
s,s
c,c
i,i
o,o
u,u
s,s
n,n
e,e
s,s
s,s
 , 
o,o
f,f
 , 
t,t
h,h
i,i
s,s
 , 
w,w
a,a
s,s
 , 
a,a
n,n
o,o
t,t
h,h
e,e
r,r
 , 
r,r
e,e
a,a
s,s
o,o
n,n
 , 
f,f
o,o
r,r
 , 
h,h
i,i
s,s
 , 
r,r
e,e
s,s
o,o
l,l
v,v
i,i
n,n
g,g
 , 
t,t
o,o
 , 
f,f
o,o
l,l
l,l
o,o
w,w
 , 
u,u
s,s
.,.
 , 
T,T
h,h
e,e
r,r
e,e
 , 
i,i
s,s
 , 
a,a
 , 
l,l
a,a
d,d
y,y
",",","
 , 
i,i
t,t
 , 
<INS>, 
s,s
e,e
e,e
m,m
s,s
",",","
 , 
a,a
 , 
M,M
r,r
s,s
.,.
 , 
Y,Y
o,o
u,u
n,n
g,g
e,e
",",","
 , 
w,w
h,h
o,o
 , 
w,W
a,a
s,s
 , 
s,s
o,o
m,m
e,e
 , 
t,t
i,i
m,m
e,e
 , 
a,a
g,g
o,o
 , 
g,g
o,o
v,v
e,e
r,r
n,n
e,e
s,s
s,s
 , 
t,t
o,o
 , 
M,M
i,i
s,s
s,s
 , 
D,D
a,a
r,r
c,c
y,y
",",.
 , 
a,a
n,n
d,d
 , 
w,w
a,a
s,s
 , 
d,d
i,i
s,s
m,m
i,i
s,s
s,s
e,e
d,d
 , 
f,t
r,r
o,o
m,m
o,o
b,b
d,d
r,r
ž,ž
e,e
l,l
 , 
o,o
d,d
 , 
P,P
e,e
t,t
r,r
o,o
v,v
a,a
 , 
o,o
k,k
a,a
m,m
ž,ž
i,i
t,t
ě,ě
 , 
p,p
e,e
n,n
í,í
z,z
e,e
",",","
 , 
j,j
e,e
ž,ž
 , 
t,t
e,e
n,n
t,t
o,o
 , 
n,n
e,e
s,s
l,l
 , 
s,s
 , 
s,s
e,e
b,b
o,o
u,u
 , 
v,v
 , 
z,z
a,a
ť,ť
a,a
t,t
é,é
 , 
p,p
ě,ě
s,s
t,t
i,i
",",","
 , 
d,d
o,o
v,v
t,t
í,í
p,p
i,i
v,v
 , 
s,s
e,e
",",","
 , 
ž,ž
e,e
 , 
j,j
i,i
c,c
h,h
 , 
b,b
u,u
d,d
e,e
 , 
v,v
 , 
l,l
á,á
z,z
n,n
i,í
 , 
<INS>, 
z,z
a,a
p,p
o,o
t,t
ř,ř
e,e
b,b
í,í
",",","
 , 
a,a
 , 
h,h
n,n
e,e
d,d
 , 
s,s
i,i
 , 
z,z
a,a
l,l
e,e
z,z
l,l
 , 
p,p
o,o
d,d
 , 
l,l
a,a
v,v
i,i
c,c
i,i
 , 
z,z
r,r
o,o
v,v
n,n
a,a
 , 
p,p
o,o
d,d
 , 
m,m
é,é
 , 
m,m
í,í
s,s
t,t
o,o
",",","
 , 
k,k
d,d
e,e
 , 
b,b
y,y
l,l
o,o
 , 
t,t
e,e
m,m
n,n
o,o
",",","
 , 
š,š
p,p
i,i
n,n
a,a
v,v
o,o
 , 
a,a
 , 
k,k
d,d
e,e
 , 
s,s
e,e
<INS>, 
 , 
s,s
l,l
i,i
z,z
k,k
é,é
 , 
v,v
l,l
h,h
k,k
o,o
s,s
t,t
i,i
i,i
s,s
",",","
 , 
M,M
r,r
.,.
 , 
B,B
i,i
n,n
g,g
l,l
e,e
y,y
-,-
-,-
i,i
s,s
 , 
n,n
o,o
 , 
h,h
e,e
?,?
 , 
s,s
o,o
 , 
m,m
u,u
c,c
h,h
 , 
t,t
h,h
e,e
 , 
m,m
a,a
 , 
f,f
a,a
s,s
h,h
i,i
o,o
n,n
!,!
 , 
s,s
o,o
 , 
g,g
e,e
n,n
t,t
e,e
e,e
l,l
 , 
a,a
 , 
s,s
o,o
 , 
e,e
a,a
s,s
y,y
!,!
 , 
H,H
e,e
 , 
h,h
a,a
s,s
 , 
a,a
l,l
w,w
a,a
 , 
s,s
o,o
m,m
e,e
t,t
h,h
i,i
n,n
g,g
 , 
t,t
o,o
 , 
s,s
a,a
y,y
 , 
t,t
o,o
 , 
<INS>, 
e,e
v,v
e,e
r,r
y,y
b,b
o,o
d,d
y,y
.,.
 , 
T,T
h,h
a,a
t,t
 , 
i,i
s,s
 , 
m,m
 , 
i,i
d,d
e,e
a,a
 , 
o,o
f,f
 , 
g,g
o,o
o,o
d,d
 , 
b,b
r,r
e,e
e,e
d,d
i,i
n,n
t,t
h,h
e,e
 , 
s,s
a,a
k,k
e,e
 , 
o,o
f,f
 , 
o,o
n,n
e,e
 , 
i,i
n,n
d,d
i,i
v,v
i,i
d,d
u,u
a,a
l,l
",",","
 , 
c,c
h,h
a,a
n,n
g,g
e,e
 , 
t,t
h,h
e,e
 , 
m,m
e,e
a,a
n,n
i,i
n,n
g,g
 , 
o,o
f,f
 , 
p,p
r,r
i,i
n,n
c,c
i,i
p,p
l,l
e,e
 , 
a,a
n,n
d,d
 , 
i,i
n,n
t,t
e,e
g,g
r,r
i,i
t,t
y,y
",",","
 , 
n,n
o,o
r,r
 , 
e,e
n,n
d,d
e,e
a,a
v,v
o,o
u,u
r,r
 , 
t,t
o,o
 , 
p,p
e,e
r,r
s,s
u,u
a,a
d,d
e,e
 , 
y,y
o,o
u,u
r,r
s,s
e,e
l,l
f,f
 , 
o,o
r,r
 , 
m,m
e,e
",",","
 , 
t,t
h,h
a,a
t,t
 , 
s,s
e,e
l,l
f,f
i,i
s,s
h,h
n,n
e,e
s,s
s,s
 , 
i,I
s,s
 , 
p,p
r,r
u,u
d,d
e,e
n,n
c,c
e,e
",",","
 , 
a,a
n,n
d,d
 , 
i,i
n,n
s,s
e,e
n,n
s,s
i,i
b,b
i,<DEL>
l,l
i,i
<INS>,i
t,t
y,y
 , 
o,o
f,f
 , 
d,d
a,a
n,n
g,g
e,e
r,r
 , 
s,s
e,e
c,c
u,u
r,r
i,i
t,t
y,y
 , 
f,f
o,o
r,r
 , 
h,h
a,a
p,p
p,p
i,i
n,n
e,e
s,s
s,s
.,.
”,”
 , 
“,“
I,|
 , 
m,m
u,u
s,s
t,t
 , 
t,t
h,h
i,i
n,n
k,k
 , 
y,y
o,o
u,u
r,r
n,n
i,i
c,c
h,h
ž,ž
 , 
s,s
i,i
 , 
n,n
e,e
m,m
o,o
h,h
l,l
i,i
 , 
z,z
a,a
c,c
h,h
o,o
v,v
a,a
t,t
i,i
 , 
d,d
o,o
b,b
r,r
é,é
 , 
p,p
a,a
m,m
á,á
 , 
N,N
y,y
n,n
í,í
 , 
v,v
š,š
a,a
k,k
 , 
v,v
 , 
d,d
i,i
v,v
a,a
d,d
l,l
e,e
 , 
u,u
s,s
t,t
o,o
u,u
p,p
i,i
l,l
i,i
 , 
p,p
ř,ř
e,e
d,d
e,e
 , 
m,m
n,n
o,o
u,u
 , 
U,U
z,z
n,n
á,a
v,v
a,a
l,l
i,i
ť,t
",",","
 , 
ž,ž
e,e
 , 
v,v
 , 
t,t
o,o
m,m
t,t
o,o
 , 
p,p
ř,ř
í,í
p,p
a,a
d,d
ě,ě
 , 
m,m
o,o
h,h
u,u
 , 
l,l
é,é
p,p
e,e
 , 
s,s
o,o
u,u
d,d
i,i
t,t
i,i
",",","
 , 
n,n
e,e
ž,ž
 , 
o,o
n,n
i,i
",",","
 , 
ž,ž
e,e
 , 
j,j
s,s
e,e
 , 
v,v
í,í
c,c
e,e
 , 
v,v
i,i
d,d
ě,ě
l,l
",",","
 , 
a,a
 , 
v,v
í,í
c,c
e,e
 , 
v,v
í,í
m,m
",",","
f,f
r,r
o,o
m,m
 , 
s,s
o,o
m,m
e,e
 , 
p,p
a,a
r,r
t,t
i,i
c,c
u,u
l,l
a,a
r,r
s,s
 , 
t,t
h,h
a,a
t,t
 , 
h,h
e,e
 , 
h,h
a,a
s,s
 , 
r,r
e,e
l,l
a,a
t,t
e,e
d,d
 , 
o,o
f,f
 , 
h,h
e,e
r,r
 , 
L,L
a,a
d,d
y,y
s,s
h,h
i,i
p,p
",",","
 , 
I,I
 , 
s,s
u,u
s,s
p,p
e,e
c,c
t,t
 , 
h,h
i,i
s,s
 , 
g,g
r,r
a,a
t,t
i,i
t,t
u,u
d,d
e,e
 , 
m,m
i,i
s,s
l,l
e,e
a,a
d,d
s,s
 , 
h,h
i,i
m,m
;,;
 , 
a,a
n,n
d,d
 , 
t,t
h,h
a,a
t,t
",",","
 , 
i,i
n,n
 , 
s,s
p,p
i,i
t,t
e,e
 , 
<INS>, 
o,o
f,f
 , 
h,h
e,e
r,r
 , 
b,b
e,e
i,i
n,n
g,g
 , 
h,h
i,i
s,s
 , 
p,p
a,a
t,t
r,r
o,o
n,n
e,e
s,s
s,s
",",","
 , 
s,s
h,h
e,e
 , 
i,i
s,s
 , 
a,a
n,n
 , 
a,a
r,r
r,r
o,o
g,g
a,a
n,n
t,t
",",","
 , 
c,c
o,o
n,n
c,c
e,e
i,i
t,t
e,e
d,d
 , 
w,w
o,o
m,m
a,a
n,n
.,.
”,”
 , 
“,“
I,I
 , 
b,b
e,e
l,l
i,i
e,e
v,v
e,e
 , 
h,h
e,e
r,r
 , 
t,t
o,o
 , 
b,b
e,e
 , 
b,b
o,o
t,t
h,h
 , 
i,i
n,n
 , 
a,a
 , 
g,g
r,r
e,e
a,a
t,t
s,s
v,v
é,é
m,m
 , 
k,k
u,u
f,f
ř,ř
í,í
k,k
u,u
 , 
a,a
 , 
n,n
e,e
d,d
o,o
t,t
 , 
s,s
e,e
 , 
j,j
i,i
c,c
h,h
",",","
 , 
t,t
ě,ě
š,š
e,e
 , 
s,s
e,e
 , 
b,b
l,l
a,a
h,h
o,o
u,u
 , 
m,m
y,y
š,š
l,l
é,é
n,n
k,k
o,o
u,u
",",","
 , 
ž,ž
e,e
 , 
s,s
e,e
 , 
o,o
b,b
l,l
e,e
 , 
d,d
o,o
 , 
n,n
o,o
v,v
ý,ý
c,c
h,h
 , 
š,š
a,a
t,t
ů,ů
.,.
 , 
p,p
o,o
p,p
r,r
 , 
s,s
v,v
á,á
t,t
k,k
y,y
.,.
 , 
A,A
 , 
t,t
a,a
k,k
 , 
u,u
č,č
i,i
n,n
i,i
l,l
.,.
 , 
H,H
n,n
e,e
d,d
 , 
n,n
a,a
 , 
v,v
e,e
č,č
e,e
r,r
 , 
v,v
y,y
t,t
á,á
h,h
l,l
 , 
 ,<DEL>
n,n
o,o
v,v
é,é
 , 
š,š
a,a
t,t
y,y
",",","
 , 
r,r
o,o
z,z
l,l
o,o
ž,ž
i,i
l,l
 , 
j,j
e,e
",",","
 , 
p,p
r,r
o,o
h,h
l,l
é,é
d,d
l,l
",",","
 , 
t,t
r,r
o,o
c,c
h,h
u,u
 , 
o,o
č,č
i,i
s,s
t,t
E,E
l,l
i,i
z,z
a,a
b,b
e,e
t,t
h,h
 , 
h,h
a,a
d,d
 , 
b,b
e,e
e,e
n,n
 , 
a,a
 , 
 ,<DEL>
d,d
e,e
a,a
l,l
 , 
d,d
i,i
s,s
a,a
p,p
p,p
o,o
i,i
n,n
t,t
e,e
d,d
 , 
i,i
n,n
 ,<DEL>
 , 
f,f
i,i
n,n
d,d
i,i
n,n
g,g
 , 
