Truth,Pred
J,<DEL>
a,<DEL>
k,<DEL>
 ,<DEL>
m,<DEL>
á,<DEL>
l,<DEL>
o,<DEL>
 ,<DEL>
z,<DEL>
n,<DEL>
a,<DEL>
l,<DEL>
i,<DEL>
 ,<DEL>
č,<DEL>
e,<DEL>
s,<DEL>
k,<DEL>
ý,<DEL>
 ,<DEL>
n,<DEL>
á,<DEL>
r,<DEL>
o,<DEL>
d,<DEL>
!,<DEL>
 ,<DEL>
J,<DEL>
a,<DEL>
k,<DEL>
 ,<DEL>
m,<DEL>
á,<DEL>
l,<DEL>
o,<DEL>
 ,<DEL>
z,<DEL>
n,<DEL>
a,<DEL>
l,<DEL>
i,<DEL>
K,K
o,o
n,n
e,e
č,č
n,n
ě,ě
 , 
s,s
e,e
 , 
s,s
h,h
o,o
d,d
l,l
i,i
 , 
 ,<DEL>
d,d
v,v
a,a
c,c
e,e
t,t
i,i
o,o
s,s
m,m
i,i
 , 
r,r
u,u
b,b
l,l
e,e
c,c
 , 
O,O
z,z
n,n
á,á
m,m
i,i
l,l
i,i
 , 
m,m
a,a
j,j
o,o
r,r
o,o
v,v
i,i
 , 
<INS>,)
 , 
b,b
y,y
l,l
a,a
 , 
p,p
o,o
t,t
v,v
r,r
z,z
e,e
n,n
a,a
.,.
 , 
R,R
o,o
 , 
s,s
e,e
",",<DEL>
 , 
ž,ž
e,e
 , 
i,i
h,h
n,n
e,e
d,d
 , 
p,p
ř,ř
i,i
n,n
e,e
s,s
l,l
 , 
d,d
v,v
ů,ú
r,r
 , 
c,c
h,h
l,l
e,e
b,b
a,a
 , 
a,a
 , 
s,s
o,o
l,l
i,i
 , 
a,a
 , 
n,n
o,o
v,v
é,é
h,h
o,o
 , 
H,H
n,n
ě,ě
d,d
á,á
k,k
a,a
 , 
s,s
 , 
p,p
o,o
c,c
t,t
i,i
v,v
o,o
s,s
t,t
í,í
 , 
u,u
v,v
e,e
d,d
l,l
i,i
 , 
d,d
o,o
z,i
a,c
m,<DEL>
ě,<DEL>
s,<DEL>
t,<DEL>
n,<DEL>
á,<DEL>
n,<DEL>
í,<DEL>
 ,<DEL>
a,a
 ,6
v,o
ž,i
d,<DEL>
y,<DEL>
 , 
s,<DEL>
 , 
ř,i
e,c
m,m
e,e
n,.
e,'
m,<DEL>
 , 
v,F
 ,U
r,c
u,<DEL>
c,c
e,""""
",",<DEL>
 , 
n,<DEL>
a,<DEL>
 ,<DEL>
 ,<DEL>
d,d
n,r
e,<DEL>
m,<DEL>
 ,<DEL>
i,<DEL>
 ,<DEL>
n,<DEL>
o,<DEL>
c,c
í,<DEL>
 ,<DEL>
p,<DEL>
o,<DEL>
t,<DEL>
a,<DEL>
h,<DEL>
o,<DEL>
v,v
a,i
 , 
s,0
v,2
o,o
u,8
 , 
b,4
ř,<DEL>
i,<DEL>
t,<DEL>
v,<DEL>
u,<DEL>
",",<DEL>
 , 
j,r
e,4
ž,2
 , 
b,2
y,4
l,<DEL>
a,<DEL>
 , 
 ,J
n,n
a,:
d,9
 , 
m,6
í,2
r,<DEL>
u,<DEL>
 , 
v,:
y,d
b,<DEL>
r,<DEL>
o,<DEL>
u,<DEL>
š,<DEL>
e,<DEL>
n,<DEL>
a,a
 ,k
z,<DEL>
d,<DEL>
á,<DEL>
l,<DEL>
o,<DEL>
 , 
s,6
e,8
",",<DEL>
 , 
ž,0
e,<DEL>
 , 
b,c
y,f
l,<DEL>
 ,<DEL>
c,c
e,<DEL>
l,<DEL>
ý,<DEL>
 ,<DEL>
p,<DEL>
o,<DEL>
h,<DEL>
r,<DEL>
o,<DEL>
u,<DEL>
ž,<DEL>
e,<DEL>
n,n
 , 
v,6
 ,6
t,<DEL>
o,<DEL>
t,<DEL>
o,<DEL>
 , 
z,1
a,<DEL>
m,<DEL>
ě,<DEL>
s,<DEL>
t,<DEL>
n,<DEL>
á,<DEL>
n,<DEL>
í,<DEL>
",",<DEL>
 , 
j,3
e,2
ž,<DEL>
 ,<DEL>
p,<DEL>
o,<DEL>
k,<DEL>
l,<DEL>
 ,<DEL>
b,<DEL>
e,<DEL>
z,<DEL>
 ,<DEL>
p,<DEL>
o,<DEL>
c,<DEL>
h,<DEL>
y,<DEL>
b,<DEL>
y,<DEL>
 ,<DEL>
z,<DEL>
a,<DEL>
 ,<DEL>
ú,<DEL>
k,<DEL>
o,<DEL>
l,<DEL>
m,m
l,k
č,u
e,<DEL>
l,<DEL>
.,<DEL>
 , 
A,<DEL>
l,<DEL>
e,<DEL>
 , 
p,o
a,<DEL>
k,<DEL>
 ,<DEL>
-,<DEL>
-,<DEL>
 ,<DEL>
j,<DEL>
a,<DEL>
k,<DEL>
o,o
 , 
b,(
y,<DEL>
 ,<DEL>
s,<DEL>
i,<DEL>
 ,<DEL>
ř,<DEL>
e,e
k,h
l,a
",",<DEL>
 ,<DEL>
ž,<DEL>
e,<DEL>
 ,<DEL>
u,u
p,p
ř,l
í,u
m,<DEL>
n,n
o,o
s,u
t,a
í,<DEL>
 , 
m,m
ů,u
ž,r
e,<DEL>
 ,<DEL>
j,<DEL>
e,<DEL>
š,<DEL>
t,<DEL>
ě,<DEL>
 ,<DEL>
n,<DEL>
ě,<DEL>
c,c
o,<DEL>
 , 
z,0
í,<DEL>
s,<DEL>
k,<DEL>
a,a
t,<DEL>
 , 
-,t
-,<DEL>
 ,<DEL>
s,<DEL>
e,<DEL>
 ,<DEL>
r,<DEL>
o,o
z,<DEL>
p,<DEL>
o,o
v,v
í,<DEL>
d,<DEL>
a,a
l,e
.,<DEL>
 ,<DEL>
P,P
a,o
r,i
t,<DEL>
y,y
z,t
á,a
n,n
i,<DEL>
 , 
s,<DEL>
e,<DEL>
 ,<DEL>
c,c
h,<DEL>
v,v
ě,e
l,l
i,<DEL>
 , 
o,o
d,o
p,p
o,o
r,r
e,i
m,<DEL>
.,<DEL>
 , 
S,S
o,o
u,u
d,o
 , 
n,n
a,o
d,d
 , 
n,n
í,<DEL>
m,m
 ,<DEL>
v,v
y,y
k,k
o,o
n,n
á,w
m,<DEL>
e,<DEL>
 , 
z,7
í,0
t,<DEL>
r,<DEL>
a,<DEL>
",",","
 , 
r,<DEL>
o,o
z,<DEL>
h,h
o,o
d,d
l,s
 ,<DEL>
S,<DEL>
l,l
á,y
v,c
e,<DEL>
k,<DEL>
.,<DEL>
 , 
R,R
á,n
d,<DEL>
 ,<DEL>
b,b
y,h
c,o
h,n
 , 
h,h
o,o
 , 
p,D
ř,r
e,a
c,<DEL>
e,e
 ,J
j,o
e,<DEL>
n,n
 , 
d,O
o,o
v,r
e,d
d, 
l,o
 ,O
k,a
 , 
m,m
a,o
j,j
o,o
r,a
u,u
 ,q
M,u
u,u
r,o
z,<DEL>
i,<DEL>
n,n
o,<DEL>
v,<DEL>
i,<DEL>
.,<DEL>
 ,<DEL>
A,A
l,l
e,c
 ,<DEL>
n,n
a,<DEL>
 , 
ú,O
s,s
v,v
i,a
t,e
ě,<DEL>
 , 
d,<DEL>
o,o
b,d
ě,c
h,h
l,l
a,o
 , 
d,d
o,o
 ,<DEL>
b,b
u,u
n,n
<INS>, 
k,p
r,a
u,k
w,w
h,h
o,o
 , 
l,l
i,i
v,v
e,e
d,d
 , 
i,i
n,n
 , 
i,i
t,t
",",;
 , 
t,t
h,h
e,e
 , 
t,t
w,w
 , 
c,c
o,o
u,u
s,s
i,i
n,n
s,s
 , 
f,f
o,o
u,u
n,n
d,d
 , 
a,3
 , 
<INS>,J
<INS>,6
<INS>,o
<INS>, 
t,t
e,e
m,m
p,p
t,t
a,a
t,t
i,i
o,o
n,n
 , 
f,f
r,r
o,o
m,m
 , 
t,t
h,h
i,i
s,s
 , 
<INS>,t
<INS>, 
p,p
e,e
r,r
i,i
o,o
d,d
 , 
o,o
f,f
 , 
w,w
a,a
l,l
k,k
i,i
n,n
g,g
 , 
t,t
h,h
i,i
t,t
h,h
 , 
a,a
l,l
m,m
o,o
s,s
t,t
 , 
e,e
v,v
e,e
r,r
y,y
 , 
d,d
a,a
y,y
.,;
 , 
T,T
h,h
e,e
 , 
c,c
a,a
l,l
l,l
e,e
d,d
 , 
a,a
t,t
 , 
v,v
a,a
r,r
i,i
o,o
u,u
s,s
 , 
t,t
i,i
m,m
e,e
 , 
o,ö
f,f
 , 
t,t
h,h
e,e
 , 
m,m
o,o
r,r
n,n
i,i
n,n
g,g
",",;
 , 
s,s
o,o
m,m
e,e
t,t
<INS>,:
 , 
s,s
e,e
p,p
a,a
r,r
a,a
t,t
e,e
l,l
y,y
",",;
 , 
s,s
o,o
m,m
e,e
t,t
i,i
m,m
e,e
<INS>,;
z,z
h,h
r,r
o,o
z,z
i,i
l,l
a,a
 , 
s,s
e,e
 , 
t,t
e,e
t,t
i,i
č,č
k,k
a,a
.,<DEL>
 , 
K,K
d,d
o,o
 , 
v,v
á,á
s,s
 , 
t,t
a,a
k,k
 , 
z,z
ř,ř
í,í
d,d
i,i
l,l
?,?
 , 
D,D
í,í
v,v
k,k
a,a
 , 
s,s
e,e
 , 
u,u
s,s
m,m
á,á
l,l
a,a
.,<DEL>
 , 
J,J
á,á
 , 
s,s
a,a
m,m
a,a
.,<DEL>
 , 
A,A
 , 
c,c
o,o
 , 
j,j
s,s
t,t
e,e
 , 
d,d
ě,ě
l,l
a,a
l,l
a,a
?,?
 , 
S,S
k,k
o,o
č,č
i,i
l,l
a,a
 , 
j,j
s,s
e,e
m,m
 , 
z,<DEL>
 ,<DEL>
l,l
e,e
t,t
a,a
d,d
l,l
a,a
",",<DEL>
 , 
ř,ř
e,e
k,k
l,l
a,a
 , 
v,v
e,e
s,s
e,e
l,l
e,e
.,<DEL>
 , 
T,T
o,o
 , 
b,b
y,y
l,l
o,o
 , 
t,t
o,o
 , 
l,l
e,e
t,t
a,a
d,d
l,l
o,o
",",<DEL>
 , 
m,m
a,a
m,m
i,i
!,!
 , 
v,v
p,p
a,a
d,d
l,l
a,a
 , 
j,j
í,í
 , 
d,d
o,o
 , 
ř,ř
e,e
č,č
i,i
 , 
M,M
i,i
l,l
k,k
a,a
<INS>, 
.,_
 , 
H,H
n,n
e,e
d,d
 , 
j,j
s,s
e,e
m,m
 , 
s,s
i,i
 , 
t,t
o,o
 , 
m,m
y,y
s,s
l,l
i,i
l,l
<INS>, 
",",","
 , 
p,p
o,o
z,z
n,n
a,a
m,m
e,e
n,n
a,a
l,l
 , 
S,S
l,l
á,á
v,v
e,e
k,k
.,.
 , 
A,A
 , 
b,b
y,y
l,l
a,a
 , 
b,b
y,y
c,c
h,h
 , 
t,t
u,u
 , 
b,b
ý,ý
v,v
a,a
l,l
a,a
 , 
u,u
ž,ž
 , 
d,d
á,á
v,v
n,n
o,o
",",_
f,<DEL>
e,<DEL>
e,<DEL>
l,<DEL>
 ,<DEL>
h,<DEL>
e,<DEL>
 ,<DEL>
h,<DEL>
a,<DEL>
d,<DEL>
 ,<DEL>
b,<DEL>
e,<DEL>
e,<DEL>
n,<DEL>
 ,<DEL>
w,<DEL>
r,<DEL>
o,<DEL>
n,<DEL>
g,<DEL>
;,<DEL>
 ,<DEL>
h,<DEL>
e,<DEL>
 ,<DEL>
h,<DEL>
a,<DEL>
d,<DEL>
 ,<DEL>
l,<DEL>
i,<DEL>
b,<DEL>
e,<DEL>
r,<DEL>
a,<DEL>
l,<DEL>
i,<DEL>
t,<DEL>
y,<DEL>
",",<DEL>
 ,<DEL>
a,<DEL>
n,<DEL>
d,<DEL>
 ,<DEL>
h,<DEL>
e,<DEL>
 ,<DEL>
h,<DEL>
a,<DEL>
d,<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
e,<DEL>
 ,<DEL>
m,<DEL>
e,<DEL>
a,<DEL>
n,<DEL>
s,<DEL>
 ,<DEL>
o,<DEL>
f,<DEL>
 ,<DEL>
e,<DEL>
x,<DEL>
e,<DEL>
r,<DEL>
c,<DEL>
i,<DEL>
s,<DEL>
i,<DEL>
n,<DEL>
g,<DEL>
 ,<DEL>
i,<DEL>
t,<DEL>
;,<DEL>
 ,<DEL>
a,<DEL>
n,<DEL>
d,<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
o,<DEL>
u,<DEL>
g,<DEL>
h,<DEL>
 ,<DEL>
s,<DEL>
h,<DEL>
e,<DEL>
 ,<DEL>
w,<DEL>
o,<DEL>
u,<DEL>
l,<DEL>
d,<DEL>
 ,<DEL>
n,<DEL>
o,<DEL>
t,<DEL>
 ,<DEL>
p,<DEL>
l,<DEL>
a,<DEL>
c,<DEL>
e,<DEL>
 ,<DEL>
h,<DEL>
e,<DEL>
r,<DEL>
s,<DEL>
e,<DEL>
l,<DEL>
f,<DEL>
 ,<DEL>
a,<DEL>
s,<DEL>
 ,<DEL>
h,<DEL>
i,<DEL>
s,<DEL>
 ,<DEL>
p,<DEL>
r,<DEL>
i,<DEL>
n,<DEL>
c,<DEL>
i,<DEL>
p,<DEL>
a,<DEL>
l,<DEL>
 ,<DEL>
i,<DEL>
n,<DEL>
d,<DEL>
u,<DEL>
c,<DEL>
e,<DEL>
m,<DEL>
e,<DEL>
n,<DEL>
t,<DEL>
",",<DEL>
 ,<DEL>
s,<DEL>
h,<DEL>
e,<DEL>
 ,<DEL>
c,<DEL>
o,<DEL>
u,<DEL>
l,<DEL>
d,<DEL>
 ,<DEL>
p,<DEL>
e,<DEL>
r,<DEL>
h,<DEL>
a,<DEL>
p,<DEL>
s,<DEL>
 ,<DEL>
b,<DEL>
e,<DEL>
l,<DEL>
i,<DEL>
e,<DEL>
v,<DEL>
e,<DEL>
",",<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
a,<DEL>
t,<DEL>
 ,<DEL>
r,<DEL>
e,<DEL>
m,<DEL>
a,<DEL>
i,<DEL>
n,<DEL>
i,<DEL>
n,<DEL>
g,<DEL>
 ,<DEL>
p,<DEL>
a,<DEL>
r,<DEL>
t,<DEL>
i,<DEL>
a,<DEL>
l,<DEL>
i,<DEL>
t,<DEL>
y,<DEL>
 ,<DEL>
f,<DEL>
o,<DEL>
r,<DEL>
g,S
r,n
a,<DEL>
t,<DEL>
e,<DEL>
f,<DEL>
u,u
l,s
 ,h
o,<DEL>
b,<DEL>
j,j
e,o
c,o
t,a
.,a
”,n
 , 
“,'
M,M
r,u
.,<DEL>
 ,<DEL>
C,<DEL>
o,<DEL>
l,<DEL>
l,<DEL>
i,<DEL>
n,n
s,:
 ,a
a,'
p,p
p,i
e,v
a,a
r,l
s,<DEL>
 , 
v,[
e,a
r,<DEL>
y,<DEL>
 , 
f,i
o,u
r,i
t,<DEL>
u,<DEL>
n,n
a,<DEL>
t,t
e, 
 ,?
i,9
n,","
 , 
h,h
i,i
s,s
<INS>,:
 , 
c,l
h,<DEL>
o,o
i,r
c,<DEL>
 , 
o,O
f,u
 ,o
a,<DEL>
 , 
w,J
i,o
f,<DEL>
e,<DEL>
.,<DEL>
”,<DEL>
 ,<DEL>
“,<DEL>
Y,<DEL>
e,<DEL>
s,s
",",<DEL>
 , 
i,i
n,n
d,o
e,n
e,<DEL>
 ,<DEL>
h,<DEL>
i,i
s,<DEL>
 ,<DEL>
f,<DEL>
r,<DEL>
i,<DEL>
e,<DEL>
n,<DEL>
d,d
s,<DEL>
 ,<DEL>
m,<DEL>
a,a
y,<DEL>
 , 
w,b
e,j
l,n
l,t
 , 
r,I
e,I
j,<DEL>
o,<DEL>
i,<DEL>
c,<DEL>
e,<DEL>
 ,<DEL>
i,<DEL>
n,n
 ,<DEL>
h,<DEL>
i,<DEL>
s,s
 ,<DEL>
h,h
a,a
v,<DEL>
i,i
n,<DEL>
g,<DEL>
 , 
 ,<DEL>
w,<DEL>
i,<DEL>
t,<DEL>
h,<DEL>
 ,<DEL>
o,o
n,<DEL>
e,<DEL>
 ,<DEL>
o,<DEL>
f,<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
e,<DEL>
 ,<DEL>
v,<DEL>
e,<DEL>
r,<DEL>
y,<DEL>
 ,<DEL>
f,<DEL>
 ,<DEL>
s,s
e,<DEL>
n,<DEL>
s,<DEL>
i,i
b,b
l,l
e,<DEL>
 ,<DEL>
w,<DEL>
o,<DEL>
m,<DEL>
e,<DEL>
n,<DEL>
 ,<DEL>
w,<DEL>
h,<DEL>
o,o
m,<DEL>
e,<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
b,<DEL>
e,<DEL>
 ,<DEL>
s,<DEL>
e,<DEL>
l,<DEL>
f,<DEL>
i,<DEL>
s,<DEL>
h,<DEL>
 ,<DEL>
a,<DEL>
n,<DEL>
d,<DEL>
 ,<DEL>
o,<DEL>
v,<DEL>
e,<DEL>
r,<DEL>
b,<DEL>
e,<DEL>
a,<DEL>
r,<DEL>
i,<DEL>
n,<DEL>
g,<DEL>
",",<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
c,<DEL>
a,<DEL>
r,<DEL>
e,<DEL>
 ,<DEL>
f,<DEL>
o,<DEL>
r,<DEL>
 ,<DEL>
n,<DEL>
o,<DEL>
n,<DEL>
e,<DEL>
 ,<DEL>
b,<DEL>
e,<DEL>
y,<DEL>
o,<DEL>
n,<DEL>
d,<DEL>
 ,<DEL>
m,<DEL>
y,<DEL>
 ,<DEL>
o,<DEL>
w,<DEL>
n,<DEL>
 ,<DEL>
f,<DEL>
a,<DEL>
m,<DEL>
i,<DEL>
l,<DEL>
y,<DEL>
 ,<DEL>
c,<DEL>
i,<DEL>
r,<DEL>
c,<DEL>
l,<DEL>
e,<DEL>
",",<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
i,<DEL>
n,<DEL>
k,<DEL>
 ,<DEL>
m,<DEL>
e,<DEL>
a,<DEL>
n,<DEL>
l,<DEL>
y,<DEL>
 ,<DEL>
o,<DEL>
f,<DEL>
 ,<DEL>
a,<DEL>
l,<DEL>
l,<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
e,<DEL>
 ,<DEL>
r,<DEL>
e,<DEL>
s,<DEL>
t,<DEL>
 ,<DEL>
o,<DEL>
f,<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
e,<DEL>
 ,<DEL>
w,<DEL>
o,<DEL>
r,<DEL>
l,<DEL>
d,<DEL>
",",<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
w,<DEL>
i,<DEL>
s,<DEL>
h,<DEL>
 ,<DEL>
a,<DEL>
t,<DEL>
 ,<DEL>
l,<DEL>
e,<DEL>
a,<DEL>
s,<DEL>
t,<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
i,<DEL>
n,<DEL>
k,<DEL>
 ,<DEL>
m,<DEL>
e,<DEL>
a,<DEL>
n,<DEL>
l,<DEL>
y,<DEL>
 ,<DEL>
o,<DEL>
f,<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
e,<DEL>
i,<DEL>
r,<DEL>
 ,<DEL>
s,<DEL>
e,<DEL>
n,<DEL>
s,<DEL>
e,<DEL>
 ,<DEL>
a,<DEL>
n,<DEL>
d,<DEL>
 ,<DEL>
w,<DEL>
o,<DEL>
r,<DEL>
t,<DEL>
h,<DEL>
 ,<DEL>
c,<DEL>
o,<DEL>
m,<DEL>
p,<DEL>
a,<DEL>
r,<DEL>
e,<DEL>
d,<DEL>
 ,<DEL>
w,<DEL>
i,<DEL>
t,<DEL>
h,<DEL>
 ,<DEL>
m,<DEL>
y,<DEL>
 ,<DEL>
o,<DEL>
w,<DEL>
n,<DEL>
.,<DEL>
 ,<DEL>
S,<DEL>
u,<DEL>
c,<DEL>
h,<DEL>
 ,<DEL>
I,<DEL>
 ,<DEL>
w,<DEL>
a,<DEL>
s,<DEL>
",",<DEL>
 ,<DEL>
f,<DEL>
r,<DEL>
o,<DEL>
m,<DEL>
 ,<DEL>
e,<DEL>
i,<DEL>
g,<DEL>
h,<DEL>
t,<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
e,<DEL>
i,<DEL>
g,<DEL>
h,<DEL>
t,<DEL>
-,<DEL>
a,<DEL>
n,<DEL>
d,<DEL>
-,<DEL>
p,p
ř,r
í,í
k,k
r,r
ý,ý
 , 
k,k
o,o
p,p
e,e
c,c
",",<DEL>
 , 
a,","
 , 
d,d
l,l
o,o
u,u
h,h
ý,ý
.,<DEL>
 , 
A,<DEL>
 ,<DEL>
p,p
o,o
t,t
o,o
 , 
s,<DEL>
 ,<DEL>
k,k
o,o
p,p
c,c
e,e
 , 
a,a
ž,z
 , 
d,d
o,o
 , 
Z,2
 , 
T,T
o,o
n,n
i,i
k,k
 , 
s,s
e,e
 , 
n,n
e,e
n,n
á,á
p,p
a,a
 , 
v,v
y,y
t,t
r,r
a,a
t,t
i,i
l,l
.,<DEL>
 , 
N,N
e,e
j,j
p,p
r,r
 , 
k,k
 , 
d,d
ě,ě
d,d
i,i
n,n
ě,ě
",",","
 , 
p,p
a,a
k,k
 , 
z,<DEL>
 ,<DEL>
d,d
o,o
p,p
r,r
a,a
v,v
a,a
",",<DEL>
 , 
p,p
ř,r
e,e
h,h
o,o
u,u
a,a
 , 
n,n
a,a
 , 
s,s
t,t
r,r
a,a
v,v
u,u
.,.
 , 
I,I
 , 
k,k
 , 
Č,Č
e,e
r,r
m,m
á,á
 , 
z,z
a,a
n,n
e,e
s,s
l,l
i,i
 , 
k,k
u,u
s,s
 , 
m,m
a,a
s,s
a,a
.,-
 , 
B,B
a,a
b,b
i,i
 , 
s,s
 , 
O,O
l,l
i,i
n,n
k,k
o,o
u,u
 , 
v,v
e,e
l,l
m,m
i,i
 , 
č,č
a,a
s,s
t,t
o,o
 , 
v,v
a,a
ř,ř
i,i
l,l
y,y
 , 
c,c
h,h
l,l
a,a
p,p
c,c
ů,i
m,m
 , 
o,o
b,b
ě,ě
d,d
.,;
 , 
O,O
l,l
i,i
n,n
k,k
a,a
 , 
v,v
z,z
a,a
l,l
a,a
 , 
d,d
o,o
 , 
j,j
e,e
d,d
n,n
é,é
 , 
r,r
u,u
k,k
y,y
 , 
k,k
o,o
n,n
e,e
v,v
 , 
s,$
 , 
p,p
o,o
l,l
é,é
v,v
k,k
o,o
u,u
 , 
d,d
r,r
u,u
h,h
é,é
 , 
t,t
a,a
š,š
k,k
u,u
 , 
s,$
 , 
m,m
a,a
s,s
e,e
m,m
.,.
 , 
k,k
l,l
i,i
d,d
n,n
ě,ě
 , 
-,<DEL>
-,<DEL>
 ,<DEL>
j,j
a,a
k,k
o,o
 , 
b,b
y,y
 , 
n,n
e,e
s,s
l,l
a,a
 , 
o,o
b,b
ě,ě
d,d
 , 
d,d
ř,ř
e,e
v,v
o,o
r,r
u,u
b,b
c,c
ů,ů
m,m
.,.
 , 
S,S
l,I
b,<DEL>
u,<DEL>
d,<DEL>
e,<DEL>
 ,<DEL>
p,<DEL>
o,<DEL>
t,<DEL>
o,<DEL>
m,<DEL>
 ,<DEL>
p,<DEL>
l,<DEL>
n,<DEL>
i,<DEL>
t,<DEL>
i,<DEL>
 ,<DEL>
p,<DEL>
ř,<DEL>
e,<DEL>
v,<DEL>
z,<DEL>
a,<DEL>
t,<DEL>
o,<DEL>
u,<DEL>
 ,<DEL>
p,<DEL>
o,<DEL>
v,<DEL>
i,<DEL>
n,<DEL>
n,<DEL>
o,<DEL>
s,<DEL>
 ,<DEL>
S,<DEL>
l,<DEL>
o,<DEL>
v,<DEL>
e,<DEL>
m,<DEL>
 ,<DEL>
—,<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
j,<DEL>
e,<DEL>
 ,<DEL>
z,<DEL>
á,<DEL>
l,<DEL>
 ,<DEL>
s,<DEL>
p,<DEL>
o,<DEL>
l,<DEL>
e,<DEL>
č,<DEL>
n,<DEL>
á,<DEL>
",",<DEL>
 ,<DEL>
a,<DEL>
r,<DEL>
t,<DEL>
ě,<DEL>
l,<DEL>
n,<DEL>
í,<DEL>
 ,<DEL>
a,<DEL>
 ,<DEL>
 ,<DEL>
j,<DEL>
s,<DEL>
o,<DEL>
u,<DEL>
 ,<DEL>
t,<DEL>
r,<DEL>
e,<DEL>
s,<DEL>
t,<DEL>
a,<DEL>
n,<DEL>
c,<DEL>
i,<DEL>
 ,<DEL>
v,<DEL>
 ,<DEL>
t,<DEL>
ě,<DEL>
c,<DEL>
 ,<DEL>
v,<DEL>
ě,<DEL>
c,<DEL>
e,<DEL>
c,<DEL>
h,<DEL>
 ,<DEL>
v,<DEL>
e,<DEL>
l,<DEL>
i,<DEL>
c,<DEL>
e,<DEL>
 ,<DEL>
p,<DEL>
ř,<DEL>
í,<DEL>
s,<DEL>
n,<DEL>
i,<DEL>
 ,<DEL>
S,<DEL>
u,<DEL>
š,<DEL>
i,<DEL>
l,<DEL>
o,<DEL>
v,<DEL>
 ,<DEL>
v,<DEL>
i,<DEL>
d,<DEL>
í,<DEL>
 ,<DEL>
k,<DEL>
o,<DEL>
n,<DEL>
e,<DEL>
č,<DEL>
n,<DEL>
 ,<DEL>
n,<DEL>
e,<DEL>
n,<DEL>
í,<DEL>
 ,<DEL>
v,<DEL>
í,<DEL>
c,<DEL>
e,<DEL>
 ,<DEL>
m,<DEL>
o,<DEL>
ž,<DEL>
n,<DEL>
á,<DEL>
 ,<DEL>
s,<DEL>
e,<DEL>
č,c
í,i
s,s
t,t
 , 
a,a
 , 
p,p
s,s
á,a
t,u
i,<DEL>
.,.
 , 
N,N
a,a
 , 
k,k
t,t
e,e
r,r
é,e
m,m
 , 
j,J
i,i
n,n
é,e
m,m
 , 
m,m
í,i
s,s
t,t
ě,e
",",","
 , 
k,k
d,d
e,e
 , 
s,s
e,e
 , 
r,r
u,u
s,s
k,k
ý,y
 , 
<INS>,I
l,l
i,<DEL>
d,d
 , 
s,s
h,h
r,r
o,o
m,m
a,a
ž,z
ď,d
u,u
j,j
e,e
 , 
v,y
e,e
 , 
<INS>,O
<INS>,u
<INS>, 
v,v
e,e
l,l
k,k
ý,y
c,c
h,h
 , 
m,m
a,a
s,s
s,s
á,e
c,c
h,h
",",","
 , 
m,m
o,o
h,h
l,l
i,i
 , 
b,b
y,y
s,s
t,t
e,e
 , 
o,o
d,d
d,d
ě,e
l,l
i,i
t,t
i,i
 , 
o,o
d,d
 ,i
n,n
ě,e
h,n
o,o
 , 
z,z
á,a
s,s
t,t
u,u
p,p
 , 
d,d
v,v
o,o
u,u
 , 
s,s
e,e
t,t
 , 
p,p
a,a
d,d
e,e
s,s
á,a
t,u
i,<DEL>
 , 
o,o
s,s
o,o
b,b
",",","
 , 
a,a
b,b
y,y
 , 
p,p
o,o
l,l
o,o
v,v
i,i
c,c
e,e
 , 
j,j
i,i
c,c
h,h
 , 
<INS>,0
<INS>,2
<INS>,o
<INS>, 
b,b
y,y
l,l
a,a
 , 
g,g
r,r
á,a
m,m
o,o
t,t
n,n
ý,y
c,c
h,h
?,?
 , 
S,S
l,l
y,y
š,s
e,e
l,l
 , 
<INS>,0
<INS>, 
j,J
s,s
e,e
m,m
 , 
p,p
o,o
z,z
d,d
ě,e
j,j
i,t
",",.
 , 
ž,z
e,e
 , 
k,k
d,d
o,o
s,s
i,i
<INS>,m
<INS>,e
<INS>,e
 , 
p,p
o,o
č,c
a,a
l,l
 , 
z,z
 , 
p,p
o,o
d,d
o,o
b,b
n,n
ý,y
c,c
h,h
 , 
d,d
á,a
t,t
<INS>, 
<INS>,3
<INS>,0
<INS>,4
„,<DEL>
I,I
n,n
u,u
",",<DEL>
 , 
p,p
r,r
á,á
v,v
ě,é
 , 
ž,z
e,e
 , 
 ,~
„,<DEL>
J,J
a,a
k,k
ý,y
?,?
"""",""""
 , 
„,<DEL>
T,T
a,a
k,k
o,o
v,v
ý,y
